ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|ARTIST|COLLNUM|TEXT|PROPERTIES
213756|Concussive Bolt|{3}{R}{R}|Sorcery|||Concussive Bolt deals 4 damage to target player.<br>Metalcraft- If you control three or more artifacts, creatures that player controls can't block this turn.|Mirrodin Besieged|Common||60|Concussive Bolt deals 4 damage to target player.<br>Metalcraft- If you control three or more artifacts, creatures that player controls can't block this turn.|
214063|Consecrated Sphinx|{4}{U}{U}|Creature - Sphinx|4|6|Flying<br>Whenever an opponent draws a card, you may draw two cards.|Mirrodin Besieged|Mythic Rare||21|Flying<br>Whenever an opponent draws a card, you may draw two cards.|
213775|Contested War Zone||Land|||Whenever a creature deals combat damage to you, that creature's controller gains control of Contested War Zone.<br>{T}: Add {1} to your mana pool.<br>{1}, {T}: Attacking creatures get +1/+0 until end of turn.|Mirrodin Besieged|Rare||144|Whenever a creature deals combat damage to you, that creature's controller gains control of Contested War Zone.<br>{T}: Add {1} to your mana pool.<br>{1}, {T}: Attacking creatures get +1/+0 until end of turn.|
213805|Copper Carapace|{1}|Artifact - Equipment|||Equipped creature gets +2/+2 and can't block.<br>Equip {3} <i>({3}: Attach to target creature you control. Equip only as a sorcery.)</i>|Mirrodin Besieged|Common||102|Equipped creature gets +2/+2 and can't block.<br>Equip {3} <i>({3}: Attach to target creature you control. Equip only as a sorcery.)</i>|
213822|Core Prowler|{4}|Artifact Creature - Horror|2|2|Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i><br>When Core Prowler dies, proliferate. <i>(You choose any number of permanents and/or players with counters on them, then give each another counter of a kind already there.)</i>|Mirrodin Besieged|Uncommon||103|Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i><br>When Core Prowler dies, proliferate. <i>(You choose any number of permanents and/or players with counters on them, then give each another counter of a kind already there.)</i>|
214043|Corrupted Conscience|{3}{U}{U}|Enchantment - Aura|||Enchant creature<br>You control enchanted creature.<br>Enchanted creature has infect. <i>(It deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i>|Mirrodin Besieged|Uncommon||22|Enchant creature<br>You control enchanted creature.<br>Enchanted creature has infect. <i>(It deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i>|
214029|Creeping Corrosion|{2}{G}{G}|Sorcery|||Destroy all artifacts.|Mirrodin Besieged|Rare||78|Destroy all artifacts.|
213806|Crush|{R}|Instant|||Destroy target noncreature artifact.|Mirrodin Besieged|Common||61|Destroy target noncreature artifact.|
214037|Cryptoplasm|{1}{U}{U}|Creature - Shapeshifter|2|2|At the beginning of your upkeep, you may have Cryptoplasm become a copy of another target creature. If you do, Cryptoplasm gains this ability.|Mirrodin Besieged|Rare||23|At the beginning of your upkeep, you may have Cryptoplasm become a copy of another target creature. If you do, Cryptoplasm gains this ability.|
213749|Darksteel Plate|{3}|Artifact - Equipment|||Darksteel Plate is indestructible.<br>Equipped creature is indestructible.<br>Equip {2}|Mirrodin Besieged|Rare||104|Darksteel Plate is indestructible.<br>Equipped creature is indestructible.<br>Equip {2}|
214055|Decimator Web|{4}|Artifact|||{4}, {T}: Target opponent loses 2 life, gets a poison counter, then puts the top six cards of his or her library into his or her graveyard.|Mirrodin Besieged|Rare||105|{4}, {T}: Target opponent loses 2 life, gets a poison counter, then puts the top six cards of his or her library into his or her graveyard.|
213765|Distant Memories|{2}{U}{U}|Sorcery|||Search your library for a card, exile it, then shuffle your library. Any opponent may have you put that card into your hand. If no player does, you draw three cards.|Mirrodin Besieged|Rare||24|Search your library for a card, exile it, then shuffle your library. Any opponent may have you put that card into your hand. If no player does, you draw three cards.|
213760|Divine Offering|{1}{W}|Instant|||Destroy target artifact. You gain life equal to its converted mana cost.|Mirrodin Besieged|Common||5|Destroy target artifact. You gain life equal to its converted mana cost.|
214032|Dross Ripper|{4}|Artifact Creature - Hound|3|3|{2}{B}: Dross Ripper gets +1/+1 until end of turn.|Mirrodin Besieged|Common||106|{2}{B}: Dross Ripper gets +1/+1 until end of turn.|
213732|Fangren Marauder|{5}{G}|Creature - Beast|5|5|Whenever an artifact is put into a graveyard from the battlefield, you may gain 5 life.|Mirrodin Besieged|Common||79|Whenever an artifact is put into a graveyard from the battlefield, you may gain 5 life.|
221560|Flayer Husk|{1}|Artifact - Equipment|||Living weapon <i>(When this Equipment enters the battlefield, put a 0/0 black Germ creature token onto the battlefield, then attach this to it.)</i><br>Equipped creature gets +1/+1.<br>Equip {2}|Mirrodin Besieged|Common||107|Living weapon <i>(When this Equipment enters the battlefield, put a 0/0 black Germ creature token onto the battlefield, then attach this to it.)</i><br>Equipped creature gets +1/+1.<br>Equip {2}|
213817|Flensermite|{1}{B}|Creature - Gremlin|1|1|Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i><br>Lifelink <i>(Damage dealt by this creature also causes you to gain that much life.)</i>|Mirrodin Besieged|Common||41|Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i><br>Lifelink <i>(Damage dealt by this creature also causes you to gain that much life.)</i>|
213759|Flesh-Eater Imp|{3}{B}|Creature - Imp|2|2|Flying<br>Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i><br>Sacrifice a creature: Flesh-Eater Imp gets +1/+1 until end of turn.|Mirrodin Besieged|Uncommon||42|Flying<br>Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i><br>Sacrifice a creature: Flesh-Eater Imp gets +1/+1 until end of turn.|
213791|Frantic Salvage|{3}{W}|Instant|||Put any number of target artifact cards from your graveyard on top of your library.<br>Draw a card.|Mirrodin Besieged|Common||6|Put any number of target artifact cards from your graveyard on top of your library.<br>Draw a card.|
213736|Fuel for the Cause|{2}{U}{U}|Instant|||Counter target spell, then proliferate. <i>(You choose any number of permanents and/or players with counters on them, then give each another counter of a kind already there.)</i>|Mirrodin Besieged|Common||25|Counter target spell, then proliferate. <i>(You choose any number of permanents and/or players with counters on them, then give each another counter of a kind already there.)</i>|
214053|Galvanoth|{3}{R}{R}|Creature - Beast|3|3|At the beginning of your upkeep, you may look at the top card of your library. If it's an instant or sorcery card, you may cast it without paying its mana cost.|Mirrodin Besieged|Rare||62|At the beginning of your upkeep, you may look at the top card of your library. If it's an instant or sorcery card, you may cast it without paying its mana cost.|
214072|Glissa, the Traitor|{B}{G}{G}|Legendary Creature - Zombie Elf|3|3|First strike, deathtouch<br>Whenever a creature an opponent controls dies, you may return target artifact card from your graveyard to your hand.|Mirrodin Besieged|Mythic Rare||96|First strike, deathtouch<br>Whenever a creature an opponent controls dies, you may return target artifact card from your graveyard to your hand.|
213783|Glissa's Courier|{1}{G}{G}|Creature - Horror|2|3|Mountainwalk|Mirrodin Besieged|Common||80|Mountainwalk|
213763|Gnathosaur|{4}{R}{R}|Creature - Lizard|5|4|Sacrifice an artifact: Gnathosaur gains trample until end of turn.|Mirrodin Besieged|Common||63|Sacrifice an artifact: Gnathosaur gains trample until end of turn.|
213799|Go for the Throat|{1}{B}|Instant|||Destroy target nonartifact creature.|Mirrodin Besieged|Uncommon||43|Destroy target nonartifact creature.|
213782|Goblin Wardriver|{R}{R}|Creature - Goblin Warrior|2|2|Battle cry <i>(Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)</i>|Mirrodin Besieged|Uncommon||64|Battle cry <i>(Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)</i>|
213798|Gore Vassal|{2}{W}|Creature - Hound|2|1|Sacrifice Gore Vassal: Put a -1/-1 counter on target creature. Then if that creature's toughness is 1 or greater, regenerate it.|Mirrodin Besieged|Uncommon||7|Sacrifice Gore Vassal: Put a -1/-1 counter on target creature. Then if that creature's toughness is 1 or greater, regenerate it.|
221559|Green Sun's Zenith|{X}{G}|Sorcery|||Search your library for a green creature card with converted mana cost X or less, put it onto the battlefield, then shuffle your library. Shuffle Green Sun's Zenith into its owner's library.|Mirrodin Besieged|Rare||81|Search your library for a green creature card with converted mana cost X or less, put it onto the battlefield, then shuffle your library. Shuffle Green Sun's Zenith into its owner's library.|
214073|Gruesome Encore|{2}{B}|Sorcery|||Put target creature card from an opponent's graveyard onto the battlefield under your control. It gains haste. Exile it at the beginning of the next end step. If that creature would leave the battlefield, exile it instead of putting it anywhere else.|Mirrodin Besieged|Uncommon||44|Put target creature card from an opponent's graveyard onto the battlefield under your control. It gains haste. Exile it at the beginning of the next end step. If that creature would leave the battlefield, exile it instead of putting it anywhere else.|
213768|Gust-Skimmer|{2}|Artifact Creature - Insect|2|1|{U}: Gust-Skimmer gains flying until end of turn.|Mirrodin Besieged|Common||108|{U}: Gust-Skimmer gains flying until end of turn.|
214052|Hellkite Igniter|{5}{R}{R}|Creature - Dragon|5|5|Flying, haste<br>{1}{R}: Hellkite Igniter gets +X/+0 until end of turn, where X is the number of artifacts you control.|Mirrodin Besieged|Rare||65|Flying, haste<br>{1}{R}: Hellkite Igniter gets +X/+0 until end of turn, where X is the number of artifacts you control.|
214064|Hero of Bladehold|{2}{W}{W}|Creature - Human Knight|3|4|Battle cry <i>(Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)</i><br>Whenever Hero of Bladehold attacks, put two 1/1 white Soldier creature tokens onto the battlefield tapped and attacking.|Mirrodin Besieged|Mythic Rare||8|Battle cry <i>(Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)</i><br>Whenever Hero of Bladehold attacks, put two 1/1 white Soldier creature tokens onto the battlefield tapped and attacking.|
214028|Hero of Oxid Ridge|{2}{R}{R}|Creature - Human Knight|4|2|Haste<br>Battle cry <i>(Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)</i><br>Whenever Hero of Oxid Ridge attacks, creatures with power 1 or less can't block this turn.|Mirrodin Besieged|Mythic Rare||66|Haste<br>Battle cry <i>(Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)</i><br>Whenever Hero of Oxid Ridge attacks, creatures with power 1 or less can't block this turn.|
213807|Hexplate Golem|{7}|Artifact Creature - Golem|5|7||Mirrodin Besieged|Common||109||
213723|Horrifying Revelation|{B}|Sorcery|||Target player discards a card, then puts the top card of his or her library into his or her graveyard.|Mirrodin Besieged|Common||45|Target player discards a card, then puts the top card of his or her library into his or her graveyard.|
213737|Ichor Wellspring|{2}|Artifact|||When Ichor Wellspring enters the battlefield or is put into a graveyard from the battlefield, draw a card.|Mirrodin Besieged|Common||110|When Ichor Wellspring enters the battlefield or is put into a graveyard from the battlefield, draw a card.|
213731|Inkmoth Nexus||Land|||{T}: Add {1} to your mana pool.<br>{1}: Inkmoth Nexus becomes a 1/1 Blinkmoth artifact creature with flying and infect until end of turn. It's still a land. <i>(It deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i>|Mirrodin Besieged|Rare||145|{T}: Add {1} to your mana pool.<br>{1}: Inkmoth Nexus becomes a 1/1 Blinkmoth artifact creature with flying and infect until end of turn. It's still a land. <i>(It deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i>|
213788|Into the Core|{2}{R}{R}|Instant|||Exile two target artifacts.|Mirrodin Besieged|Uncommon||67|Exile two target artifacts.|
214056|Kemba's Legion|{5}{W}{W}|Creature - Cat Soldier|4|6|Vigilance<br>Kemba's Legion can block an additional creature for each Equipment attached to Kemba's Legion.|Mirrodin Besieged|Uncommon||9|Vigilance<br>Kemba's Legion can block an additional creature for each Equipment attached to Kemba's Legion.|
214035|Knowledge Pool|{6}|Artifact|||Imprint- When Knowledge Pool enters the battlefield, each player exiles the top three cards of his or her library.<br>Whenever a player casts a spell from his or her hand, that player exiles it. If the player does, he or she may cast another nonland card exiled with Knowledge Pool without paying that card's mana cost.|Mirrodin Besieged|Rare||111|Imprint- When Knowledge Pool enters the battlefield, each player exiles the top three cards of his or her library.<br>Whenever a player casts a spell from his or her hand, that player exiles it. If the player does, he or she may cast another nonland card exiled with Knowledge Pool without paying that card's mana cost.|
213766|Koth's Courier|{1}{R}{R}|Creature - Human Rogue|2|3|Forestwalk|Mirrodin Besieged|Common||68|Forestwalk|
213810|Kuldotha Flamefiend|{4}{R}{R}|Creature - Elemental|4|4|When Kuldotha Flamefiend enters the battlefield, you may sacrifice an artifact. If you do, Kuldotha Flamefiend deals 4 damage divided as you choose among any number of target creatures and/or players.|Mirrodin Besieged|Uncommon||69|When Kuldotha Flamefiend enters the battlefield, you may sacrifice an artifact. If you do, Kuldotha Flamefiend deals 4 damage divided as you choose among any number of target creatures and/or players.|
213787|Kuldotha Ringleader|{4}{R}|Creature - Giant Berserker|4|4|Battle cry <i>(Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)</i><br>Kuldotha Ringleader attacks each turn if able.|Mirrodin Besieged|Common||70|Battle cry <i>(Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)</i><br>Kuldotha Ringleader attacks each turn if able.|
213739|Lead the Stampede|{2}{G}|Sorcery|||Look at the top five cards of your library. You may reveal any number of creature cards from among them and put the revealed cards into your hand. Put the rest on the bottom of your library in any order.|Mirrodin Besieged|Uncommon||82|Look at the top five cards of your library. You may reveal any number of creature cards from among them and put the revealed cards into your hand. Put the rest on the bottom of your library in any order.|
222860|Leonin Relic-Warder|{W}{W}|Creature - Cat Cleric|2|2|When Leonin Relic-Warder enters the battlefield, you may exile target artifact or enchantment.<br>When Leonin Relic-Warder leaves the battlefield, return the exiled card to the battlefield under its owner's control.|Mirrodin Besieged|Uncommon||10|When Leonin Relic-Warder enters the battlefield, you may exile target artifact or enchantment.<br>When Leonin Relic-Warder leaves the battlefield, return the exiled card to the battlefield under its owner's control.|
213770|Leonin Skyhunter|{W}{W}|Creature - Cat Knight|2|2|Flying|Mirrodin Besieged|Common||11|Flying|
213761|Loxodon Partisan|{4}{W}|Creature - Elephant Soldier|3|4|Battle cry <i>(Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)</i>|Mirrodin Besieged|Common||12|Battle cry <i>(Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)</i>|
214059|Lumengrid Gargoyle|{6}|Artifact Creature - Gargoyle|4|4|Flying|Mirrodin Besieged|Uncommon||112|Flying|
213740|Magnetic Mine|{4}|Artifact|||Whenever another artifact is put into a graveyard from the battlefield, Magnetic Mine deals 2 damage to that artifact's controller.|Mirrodin Besieged|Rare||113|Whenever another artifact is put into a graveyard from the battlefield, Magnetic Mine deals 2 damage to that artifact's controller.|
214044|Massacre Wurm|{3}{B}{B}{B}|Creature - Wurm|6|5|When Massacre Wurm enters the battlefield, creatures your opponents control get -2/-2 until end of turn.<br>Whenever a creature an opponent controls dies, that player loses 2 life.|Mirrodin Besieged|Mythic Rare||46|When Massacre Wurm enters the battlefield, creatures your opponents control get -2/-2 until end of turn.<br>Whenever a creature an opponent controls dies, that player loses 2 life.|
221554|Master's Call|{2}{W}|Instant|||Put two 1/1 colorless Myr artifact creature tokens onto the battlefield.|Mirrodin Besieged|Common||13|Put two 1/1 colorless Myr artifact creature tokens onto the battlefield.|
213796|Melira's Keepers|{4}{G}|Creature - Human Warrior|4|4|Melira's Keepers can't have counters placed on it.|Mirrodin Besieged|Uncommon||83|Melira's Keepers can't have counters placed on it.|
213812|Metallic Mastery|{2}{R}|Sorcery|||Gain control of target artifact until end of turn. Untap that artifact. It gains haste until end of turn.|Mirrodin Besieged|Uncommon||71|Gain control of target artifact until end of turn. Untap that artifact. It gains haste until end of turn.|
213802|Mirran Crusader|{1}{W}{W}|Creature - Human Knight|2|2|Double strike, protection from black and from green|Mirrodin Besieged|Rare||14|Double strike, protection from black and from green|
213819|Mirran Mettle|{G}|Instant|||Target creature gets +2/+2 until end of turn.<br>Metalcraft- That creature gets +4/+4 until end of turn instead if you control three or more artifacts.|Mirrodin Besieged|Common||84|Target creature gets +2/+2 until end of turn.<br>Metalcraft- That creature gets +4/+4 until end of turn instead if you control three or more artifacts.|
213779|Mirran Spy|{2}{U}|Creature - Drone|1|3|Flying<br>Whenever you cast an artifact spell, you may untap target creature.|Mirrodin Besieged|Common||26|Flying<br>Whenever you cast an artifact spell, you may untap target creature.|
214068|Mirrorworks|{5}|Artifact|||Whenever another nontoken artifact enters the battlefield under your control, you may pay {2}. If you do, put a token that's a copy of that artifact onto the battlefield.|Mirrodin Besieged|Rare||114|Whenever another nontoken artifact enters the battlefield under your control, you may pay {2}. If you do, put a token that's a copy of that artifact onto the battlefield.|
214071|Mitotic Manipulation|{1}{U}{U}|Sorcery|||Look at the top seven cards of your library. You may put one of those cards onto the battlefield if it has the same name as a permanent. Put the rest on the bottom of your library in any order.|Mirrodin Besieged|Rare||27|Look at the top seven cards of your library. You may put one of those cards onto the battlefield if it has the same name as a permanent. Put the rest on the bottom of your library in any order.|
222863|Morbid Plunder|{1}{B}{B}|Sorcery|||Return up to two target creature cards from your graveyard to your hand.|Mirrodin Besieged|Common||47|Return up to two target creature cards from your graveyard to your hand.|
213725|Mortarpod|{2}|Artifact - Equipment|||Living weapon <i>(When this Equipment enters the battlefield, put a 0/0 black Germ creature token onto the battlefield, then attach this to it.)</i><br>Equipped creature gets +0/+1 and has "Sacrifice this creature: This creature deals 1 damage to target creature or player."<br>Equip {2}|Mirrodin Besieged|Uncommon||115|Living weapon <i>(When this Equipment enters the battlefield, put a 0/0 black Germ creature token onto the battlefield, then attach this to it.)</i><br>Equipped creature gets +0/+1 and has "Sacrifice this creature: This creature deals 1 damage to target creature or player."<br>Equip {2}|
213734|Myr Sire|{2}|Artifact Creature - Myr|1|1|When Myr Sire dies, put a 1/1 colorless Myr artifact creature token onto the battlefield.|Mirrodin Besieged|Common||116|When Myr Sire dies, put a 1/1 colorless Myr artifact creature token onto the battlefield.|
213757|Myr Turbine|{5}|Artifact|||{T}: Put a 1/1 colorless Myr artifact creature token onto the battlefield.<br>{T}, Tap five untapped Myr you control: Search your library for a Myr creature card, put it onto the battlefield, then shuffle your library.|Mirrodin Besieged|Rare||117|{T}: Put a 1/1 colorless Myr artifact creature token onto the battlefield.<br>{T}, Tap five untapped Myr you control: Search your library for a Myr creature card, put it onto the battlefield, then shuffle your library.|
214067|Myr Welder|{3}|Artifact Creature - Myr|1|4|Imprint- {T}: Exile target artifact card from a graveyard.<br>Myr Welder has all activated abilities of all cards exiled with it.|Mirrodin Besieged|Rare||118|Imprint- {T}: Exile target artifact card from a graveyard.<br>Myr Welder has all activated abilities of all cards exiled with it.|
213816|Nested Ghoul|{3}{B}{B}|Creature - Zombie Warrior|4|2|Whenever a source deals damage to Nested Ghoul, put a 2/2 black Zombie creature token onto the battlefield.|Mirrodin Besieged|Uncommon||48|Whenever a source deals damage to Nested Ghoul, put a 2/2 black Zombie creature token onto the battlefield.|
213754|Neurok Commando|{1}{U}{U}|Creature - Human Rogue|2|1|Shroud<br>Whenever Neurok Commando deals combat damage to a player, you may draw a card.|Mirrodin Besieged|Uncommon||28|Shroud<br>Whenever Neurok Commando deals combat damage to a player, you may draw a card.|
214036|Oculus|{1}{U}|Creature - Homunculus|1|1|When Oculus dies, you may draw a card.|Mirrodin Besieged|Common||29|When Oculus dies, you may draw a card.|
213795|Ogre Resister|{2}{R}{R}|Creature - Ogre|4|3||Mirrodin Besieged|Common||72||
213781|Peace Strider|{4}|Artifact Creature - Construct|3|3|When Peace Strider enters the battlefield, you gain 3 life.|Mirrodin Besieged|Uncommon||119|When Peace Strider enters the battlefield, you gain 3 life.|
213797|Phyresis|{1}{B}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has infect. <i>(It deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i>|Mirrodin Besieged|Common||49|Enchant creature<br>Enchanted creature has infect. <i>(It deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i>|
213724|Phyrexian Crusader|{1}{B}{B}|Creature - Zombie Knight|2|2|First strike, protection from red and from white<br>Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i>|Mirrodin Besieged|Rare||50|First strike, protection from red and from white<br>Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i>|
213743|Phyrexian Digester|{3}|Artifact Creature - Construct|2|1|Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i>|Mirrodin Besieged|Common||120|Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i>|
214060|Phyrexian Hydra|{3}{G}{G}|Creature - Hydra|7|7|Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i><br>If damage would be dealt to Phyrexian Hydra, prevent that damage. Put a -1/-1 counter on Phyrexian Hydra for each 1 damage prevented this way.|Mirrodin Besieged|Rare||85|Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i><br>If damage would be dealt to Phyrexian Hydra, prevent that damage. Put a -1/-1 counter on Phyrexian Hydra for each 1 damage prevented this way.|
214038|Phyrexian Juggernaut|{6}|Artifact Creature - Juggernaut|5|5|Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i><br>Phyrexian Juggernaut attacks each turn if able.|Mirrodin Besieged|Uncommon||121|Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i><br>Phyrexian Juggernaut attacks each turn if able.|
213804|Phyrexian Rager|{2}{B}|Creature - Horror|2|2|When Phyrexian Rager enters the battlefield, you draw a card and you lose 1 life.|Mirrodin Besieged|Common||51|When Phyrexian Rager enters the battlefield, you draw a card and you lose 1 life.|
214048|Phyrexian Rebirth|{4}{W}{W}|Sorcery|||Destroy all creatures, then put an X/X colorless Horror artifact creature token onto the battlefield, where X is the number of creatures destroyed this way.|Mirrodin Besieged|Rare||15|Destroy all creatures, then put an X/X colorless Horror artifact creature token onto the battlefield, where X is the number of creatures destroyed this way.|
220589|Phyrexian Revoker|{2}|Artifact Creature - Horror|2|1|As Phyrexian Revoker enters the battlefield, name a nonland card.<br>Activated abilities of sources with the chosen name can't be activated.|Mirrodin Besieged|Rare||122|As Phyrexian Revoker enters the battlefield, name a nonland card.<br>Activated abilities of sources with the chosen name can't be activated.|
214074|Phyrexian Vatmother|{2}{B}{B}|Creature - Horror|4|5|Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i><br>At the beginning of your upkeep, you get a poison counter.|Mirrodin Besieged|Rare||52|Infect <i>(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)</i><br>At the beginning of your upkeep, you get a poison counter.|
221561|Pierce Strider|{4}|Artifact Creature - Construct|3|3|When Pierce Strider enters the battlefield, target opponent loses 3 life.|Mirrodin Besieged|Uncommon||123|When Pierce Strider enters the battlefield, target opponent loses 3 life.|
213742|Piston Sledge|{3}|Artifact - Equipment|||When Piston Sledge enters the battlefield, attach it to target creature you control.<br>Equipped creature gets +3/+1.<br>Equip—Sacrifice an artifact.|Mirrodin Besieged|Uncommon||124|When Piston Sledge enters the battlefield, attach it to target creature you control.<br>Equipped creature gets +3/+1.<br>Equip—Sacrifice an artifact.|
