ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|ARTIST|COLLNUM|TEXT|PROPERTIES
46004|Tel-Jilad Archers|{4}{G}|Creature - Elf Archer|2|4|Protection from artifacts; reach <i>(This creature can block creatures with flying.)</i>|Mirrodin|Common|Marcelo Vignali|131|Protection from artifacts; reach <i>(This creature can block creatures with flying.)</i>|
46013|Myr Adapter|{3}|Artifact Creature - Myr|1|1|Myr Adapter gets +1/+1 for each Equipment attached to it.|Mirrodin|Common|Ben Thompson|210|Myr Adapter gets +1/+1 for each Equipment attached to it.|
46014|Duskworker|{4}|Artifact Creature - Construct|2|2|Whenever Duskworker becomes blocked, regenerate it.<br>{3}: Duskworker gets +1/+0 until end of turn.|Mirrodin|Uncommon|Greg Staples|166|Whenever Duskworker becomes blocked, regenerate it.<br>{3}: Duskworker gets +1/+0 until end of turn.|
46015|Myr Enforcer|{7}|Artifact Creature - Myr|4|4|Affinity for artifacts <i>(This spell costs {1} less to cast for each artifact you control.)</i>|Mirrodin|Common|Greg Staples|211|Affinity for artifacts <i>(This spell costs {1} less to cast for each artifact you control.)</i>|
46018|Viridian Longbow|{1}|Artifact - Equipment|||Equipped creature has "{T}: This creature deals 1 damage to target creature or player."<br>Equip {3} <i>({3}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|Mirrodin|Common|Jeremy Jarvis|270|Equipped creature has "{T}: This creature deals 1 damage to target creature or player."<br>Equip {3} <i>({3}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|
46021|Lightning Greaves|{2}|Artifact - Equipment|||Equipped creature has haste and shroud. <i>(It can't be the target of spells or abilities.)</i><br>Equip {0}|Mirrodin|Uncommon|Jeremy Jarvis|199|Equipped creature has haste and shroud. <i>(It can't be the target of spells or abilities.)</i><br>Equip {0}|
46024|Gold Myr|{2}|Artifact Creature - Myr|1|1|{T}: Add {W} to your mana pool.|Mirrodin|Common|Kev Walker|180|{T}: Add {W} to your mana pool.|
46025|Soldier Replica|{3}|Artifact Creature - Soldier|1|3|{1}{W}, Sacrifice Soldier Replica: Soldier Replica deals 3 damage to target attacking or blocking creature.|Mirrodin|Common|Carl Critchlow|244|{1}{W}, Sacrifice Soldier Replica: Soldier Replica deals 3 damage to target attacking or blocking creature.|
46027|Pearl Shard|{3}|Artifact|||{3}, {T} or {W}, {T}: Prevent the next 2 damage that would be dealt to target creature or player this turn.|Mirrodin|Uncommon|Doug Chaffee|225|{3}, {T} or {W}, {T}: Prevent the next 2 damage that would be dealt to target creature or player this turn.|
46028|Slagwurm Armor|{1}|Artifact - Equipment|||Equipped creature gets +0/+6.<br>Equip {3} <i>({3}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|Mirrodin|Common|Justin Sweet|243|Equipped creature gets +0/+6.<br>Equip {3} <i>({3}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|
46032|Silver Myr|{2}|Artifact Creature - Myr|1|1|{T}: Add {U} to your mana pool.|Mirrodin|Common|Kev Walker|241|{T}: Add {U} to your mana pool.|
46033|Wizard Replica|{3}|Artifact Creature - Wizard|1|3|Flying<br>{U}, Sacrifice Wizard Replica: Counter target spell unless its controller pays {2}.|Mirrodin|Common|Carl Critchlow|275|Flying<br>{U}, Sacrifice Wizard Replica: Counter target spell unless its controller pays {2}.|
46035|Crystal Shard|{3}|Artifact|||{3}, {T} or {U}, {T}: Return target creature to its owner's hand unless its controller pays {1}.|Mirrodin|Uncommon|Doug Chaffee|159|{3}, {T} or {U}, {T}: Return target creature to its owner's hand unless its controller pays {1}.|
46037|Neurok Hoversail|{1}|Artifact - Equipment|||Equipped creature has flying.<br>Equip {2} <i>({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|Mirrodin|Common|Alan Pollack|218|Equipped creature has flying.<br>Equip {2} <i>({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|
46040|Leaden Myr|{2}|Artifact Creature - Myr|1|1|{T}: Add {B} to your mana pool.|Mirrodin|Common|Kev Walker|191|{T}: Add {B} to your mana pool.|
46041|Nim Replica|{3}|Artifact Creature - Zombie|3|1|{2}{B}, Sacrifice Nim Replica: Target creature gets -1/-1 until end of turn.|Mirrodin|Common|Carl Critchlow|220|{2}{B}, Sacrifice Nim Replica: Target creature gets -1/-1 until end of turn.|
46044|Goblin War Wagon|{4}|Artifact Creature - Juggernaut|3|3|Goblin War Wagon doesn't untap during your untap step.<br>At the beginning of your upkeep, you may pay {2}. If you do, untap Goblin War Wagon.|Mirrodin|Common|Doug Chaffee|179|Goblin War Wagon doesn't untap during your untap step.<br>At the beginning of your upkeep, you may pay {2}. If you do, untap Goblin War Wagon.|
46048|Iron Myr|{2}|Artifact Creature - Myr|1|1|{T}: Add {R} to your mana pool.|Mirrodin|Common|Kev Walker|187|{T}: Add {R} to your mana pool.|
46049|Goblin Replica|{3}|Artifact Creature - Goblin|2|2|{3}{R}, Sacrifice Goblin Replica: Destroy target artifact.|Mirrodin|Common|Carl Critchlow|178|{3}{R}, Sacrifice Goblin Replica: Destroy target artifact.|
46051|Granite Shard|{3}|Artifact|||{3}, {T} or {R}, {T}: Granite Shard deals 1 damage to target creature or player.|Mirrodin|Uncommon|Doug Chaffee|182|{3}, {T} or {R}, {T}: Granite Shard deals 1 damage to target creature or player.|
46053|Vorrac Battlehorns|{2}|Artifact - Equipment|||Equipped creature has trample and can't be blocked by more than one creature.<br>Equip {1} <i>({1}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|Mirrodin|Common|David Martin|271|Equipped creature has trample and can't be blocked by more than one creature.<br>Equip {1} <i>({1}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|
46055|Necrogen Spellbomb|{1}|Artifact|||{B}, Sacrifice Necrogen Spellbomb: Target player discards a card.<br>{1}, Sacrifice Necrogen Spellbomb: Draw a card.|Mirrodin|Common|Jim Nelson|216|{B}, Sacrifice Necrogen Spellbomb: Target player discards a card.<br>{1}, Sacrifice Necrogen Spellbomb: Draw a card.|
46056|Copper Myr|{2}|Artifact Creature - Myr|1|1|{T}: Add {G} to your mana pool.|Mirrodin|Common|Kev Walker|158|{T}: Add {G} to your mana pool.|
46057|Elf Replica|{3}|Artifact Creature - Elf|2|2|{1}{G}, Sacrifice Elf Replica: Destroy target enchantment.|Mirrodin|Common|Carl Critchlow|167|{1}{G}, Sacrifice Elf Replica: Destroy target enchantment.|
46059|Heartwood Shard|{3}|Artifact|||{3}, {T} or {G}, {T}: Target creature gains trample until end of turn.|Mirrodin|Uncommon|Doug Chaffee|184|{3}, {T} or {G}, {T}: Target creature gains trample until end of turn.|
46061|Golem-Skin Gauntlets|{1}|Artifact - Equipment|||Equipped creature gets +1/+0 for each Equipment attached to it.<br>Equip {2} <i>({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|Mirrodin|Uncommon|Alan Pollack|181|Equipped creature gets +1/+0 for each Equipment attached to it.<br>Equip {2} <i>({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|
46063|Ancient Den||Artifact Land|||<i>(Ancient Den isn't a spell.)</i><br>{T}: Add {W} to your mana pool.|Mirrodin|Common|Rob Alexander|278|<i>(Ancient Den isn't a spell.)</i><br>{T}: Add {W} to your mana pool.|
46064|Seat of the Synod||Artifact Land|||<i>(Seat of the Synod isn't a spell.)</i><br>{T}: Add {U} to your mana pool.|Mirrodin|Common|John Avon|283|<i>(Seat of the Synod isn't a spell.)</i><br>{T}: Add {U} to your mana pool.|
46065|Vault of Whispers||Artifact Land|||<i>(Vault of Whispers isn't a spell.)</i><br>{T}: Add {B} to your mana pool.|Mirrodin|Common|Rob Alexander|286|<i>(Vault of Whispers isn't a spell.)</i><br>{T}: Add {B} to your mana pool.|
46066|Great Furnace||Artifact Land|||<i>(Great Furnace isn't a spell.)</i><br>{T}: Add {R} to your mana pool.|Mirrodin|Common|Rob Alexander|282|<i>(Great Furnace isn't a spell.)</i><br>{T}: Add {R} to your mana pool.|
46067|Tree of Tales||Artifact Land|||<i>(Tree of Tales isn't a spell.)</i><br>{T}: Add {G} to your mana pool.|Mirrodin|Common|John Avon|285|<i>(Tree of Tales isn't a spell.)</i><br>{T}: Add {G} to your mana pool.|
46069|Slith Ascendant|{1}{W}{W}|Creature - Slith|1|1|Flying<br>Whenever Slith Ascendant deals combat damage to a player, put a +1/+1 counter on it.|Mirrodin|Uncommon|Justin Sweet|23|Flying<br>Whenever Slith Ascendant deals combat damage to a player, put a +1/+1 counter on it.|
46071|Loxodon Mender|{5}{W}|Creature - Elephant Cleric|3|3|{W}, {T}: Regenerate target artifact.|Mirrodin|Common|Heather Hudson|12|{W}, {T}: Regenerate target artifact.|
46072|Leonin Elder|{W}|Creature - Cat Cleric|1|1|Whenever an artifact enters the battlefield, you may gain 1 life.|Mirrodin|Common|Todd Lockwood|10|Whenever an artifact enters the battlefield, you may gain 1 life.|
46074|Woebearer|{4}{B}|Creature - Zombie|2|3|Fear <i>(This creature can't be blocked except by artifact creatures and/or black creatures.)</i><br>Whenever Woebearer deals combat damage to a player, you may return target creature card from your graveyard to your hand.|Mirrodin|Uncommon|Matt Thompson|83|Fear <i>(This creature can't be blocked except by artifact creatures and/or black creatures.)</i><br>Whenever Woebearer deals combat damage to a player, you may return target creature card from your graveyard to your hand.|
46079|Taj-Nar Swordsmith|{3}{W}|Creature - Cat Soldier|2|3|When Taj-Nar Swordsmith enters the battlefield, you may pay {X}. If you do, search your library for an Equipment card with converted mana cost X or less and put that card onto the battlefield. Then shuffle your library.|Mirrodin|Uncommon|Todd Lockwood|27|When Taj-Nar Swordsmith enters the battlefield, you may pay {X}. If you do, search your library for an Equipment card with converted mana cost X or less and put that card onto the battlefield. Then shuffle your library.|
46080|Slith Strider|{1}{U}{U}|Creature - Slith|1|1|Whenever Slith Strider becomes blocked, draw a card.<br>Whenever Slith Strider deals combat damage to a player, put a +1/+1 counter on it.|Mirrodin|Uncommon|Justin Sweet|50|Whenever Slith Strider becomes blocked, draw a card.<br>Whenever Slith Strider deals combat damage to a player, put a +1/+1 counter on it.|
46081|Auriok Steelshaper|{1}{W}|Creature - Human Soldier|1|1|Equip costs you pay cost {1} less.<br>As long as Auriok Steelshaper is equipped, Soldier and/or Knight creatures you control get +1/+1.|Mirrodin|Rare|Dany Orizio|4|Equip costs you pay cost {1} less.<br>As long as Auriok Steelshaper is equipped, Soldier and/or Knight creatures you control get +1/+1.|
46082|Neurok Familiar|{1}{U}|Creature - Bird|1|1|Flying<br>When Neurok Familiar enters the battlefield, reveal the top card of your library. If it's an artifact card, put it into your hand. Otherwise, put it into your graveyard.|Mirrodin|Common|Edward P. Beard, Jr.|43|Flying<br>When Neurok Familiar enters the battlefield, reveal the top card of your library. If it's an artifact card, put it into your hand. Otherwise, put it into your graveyard.|
46084|Disarm|{U}|Instant|||Unattach all Equipment from target creature.|Mirrodin|Common|Alex Horley-Orlandelli|32|Unattach all Equipment from target creature.|
46085|Thoughtcast|{4}{U}|Sorcery|||Affinity for artifacts <i>(This spell costs {1} less to cast for each artifact you control.)</i><br>Draw two cards.|Mirrodin|Common|Greg Hildebrandt|54|Affinity for artifacts <i>(This spell costs {1} less to cast for each artifact you control.)</i><br>Draw two cards.|
46089|Override|{2}{U}|Instant|||Counter target spell unless its controller pays {1} for each artifact you control.|Mirrodin|Common|Hugh Jamieson|45|Counter target spell unless its controller pays {1} for each artifact you control.|
46090|Nim Devourer|{3}{B}{B}|Creature - Zombie|4|1|Nim Devourer gets +1/+0 for each artifact you control.<br>{B}{B}: Return Nim Devourer from your graveyard to the battlefield, then sacrifice a creature. Activate this ability only during your upkeep.|Mirrodin|Rare|Adam Rex|70|Nim Devourer gets +1/+0 for each artifact you control.<br>{B}{B}: Return Nim Devourer from your graveyard to the battlefield, then sacrifice a creature. Activate this ability only during your upkeep.|
46091|Slith Bloodletter|{B}{B}|Creature - Slith|1|1|Whenever Slith Bloodletter deals combat damage to a player, put a +1/+1 counter on it.<br>{1}{B}: Regenerate Slith Bloodletter.|Mirrodin|Uncommon|Justin Sweet|77|Whenever Slith Bloodletter deals combat damage to a player, put a +1/+1 counter on it.<br>{1}{B}: Regenerate Slith Bloodletter.|
46094|Flayed Nim|{3}{B}|Creature - Skeleton|2|2|Whenever Flayed Nim deals combat damage to a creature, that creature's controller loses that much life.<br>{2}{B}: Regenerate Flayed Nim.|Mirrodin|Uncommon|Trevor Hairsine|65|Whenever Flayed Nim deals combat damage to a creature, that creature's controller loses that much life.<br>{2}{B}: Regenerate Flayed Nim.|
46102|Slith Firewalker|{R}{R}|Creature - Slith|1|1|Haste<br>Whenever Slith Firewalker deals combat damage to a player, put a +1/+1 counter on it.|Mirrodin|Uncommon|Justin Sweet|107|Haste<br>Whenever Slith Firewalker deals combat damage to a player, put a +1/+1 counter on it.|
46103|Spikeshot Goblin|{2}{R}|Creature - Goblin Shaman|1|2|{R}, {T}: Spikeshot Goblin deals damage equal to its power to target creature or player.|Mirrodin|Common|Alan Pollack|108|{R}, {T}: Spikeshot Goblin deals damage equal to its power to target creature or player.|
46105|Loxodon Punisher|{3}{W}|Creature - Elephant Soldier|2|2|Loxodon Punisher gets +2/+2 for each Equipment attached to it.|Mirrodin|Rare|Terese Nielsen|14|Loxodon Punisher gets +2/+2 for each Equipment attached to it.|
46109|Lightning Coils|{3}|Artifact|||Whenever a nontoken creature you control dies, put a charge counter on Lightning Coils.<br>At the beginning of your upkeep, if Lightning Coils has five or more charge counters on it, remove all of them from it and put that many 3/1 red Elemental creature tokens with haste onto the battlefield. Exile them at the beginning of the next end step.|Mirrodin|Rare|Brian Snoddy|198|Whenever a nontoken creature you control dies, put a charge counter on Lightning Coils.<br>At the beginning of your upkeep, if Lightning Coils has five or more charge counters on it, remove all of them from it and put that many 3/1 red Elemental creature tokens with haste onto the battlefield. Exile them at the beginning of the next end step.|
46113|Slith Predator|{G}{G}|Creature - Slith|1|1|Trample<br>Whenever Slith Predator deals combat damage to a player, put a +1/+1 counter on it.|Mirrodin|Uncommon|Justin Sweet|129|Trample<br>Whenever Slith Predator deals combat damage to a player, put a +1/+1 counter on it.|
46114|Viridian Joiner|{2}{G}|Creature - Elf Druid|1|2|{T}: Add to your mana pool an amount of {G} equal to Viridian Joiner's power.|Mirrodin|Common|Daren Bader|138|{T}: Add to your mana pool an amount of {G} equal to Viridian Joiner's power.|
46115|Fangren Hunter|{3}{G}{G}|Creature - Beast|4|4|Trample|Mirrodin|Common|Darrell Riche|119|Trample|
46117|Trolls of Tel-Jilad|{5}{G}{G}|Creature - Troll Shaman|5|6|{1}{G}: Regenerate target green creature.|Mirrodin|Uncommon|Marcelo Vignali|136|{1}{G}: Regenerate target green creature.|
46118|Rustmouth Ogre|{4}{R}{R}|Creature - Ogre|5|4|Whenever Rustmouth Ogre deals combat damage to a player, you may destroy target artifact that player controls.|Mirrodin|Uncommon|Brian Snoddy|103|Whenever Rustmouth Ogre deals combat damage to a player, you may destroy target artifact that player controls.|
46123|Clockwork Vorrac|{5}|Artifact Creature - Boar Beast|0|0|Trample<br>Clockwork Vorrac enters the battlefield with four +1/+1 counters on it.<br>Whenever Clockwork Vorrac attacks or blocks, remove a +1/+1 counter from it at end of combat.<br>{T}: Put a +1/+1 counter on Clockwork Vorrac.|Mirrodin|Uncommon|Arnie Swekel|156|Trample<br>Clockwork Vorrac enters the battlefield with four +1/+1 counters on it.<br>Whenever Clockwork Vorrac attacks or blocks, remove a +1/+1 counter from it at end of combat.<br>{T}: Put a +1/+1 counter on Clockwork Vorrac.|
46124|Clockwork Condor|{4}|Artifact Creature - Bird|0|0|Flying<br>Clockwork Condor enters the battlefield with three +1/+1 counters on it.<br>Whenever Clockwork Condor attacks or blocks, remove a +1/+1 counter from it at end of combat.|Mirrodin|Common|Arnie Swekel|154|Flying<br>Clockwork Condor enters the battlefield with three +1/+1 counters on it.<br>Whenever Clockwork Condor attacks or blocks, remove a +1/+1 counter from it at end of combat.|
46126|Myr Retriever|{2}|Artifact Creature - Myr|1|1|When Myr Retriever dies, return another target artifact card from your graveyard to your hand.|Mirrodin|Uncommon|Trevor Hairsine|215|When Myr Retriever dies, return another target artifact card from your graveyard to your hand.|
46128|Lodestone Myr|{4}|Artifact Creature - Myr|2|2|Trample<br>Tap an untapped artifact you control: Lodestone Myr gets +1/+1 until end of turn.|Mirrodin|Rare|Greg Staples|200|Trample<br>Tap an untapped artifact you control: Lodestone Myr gets +1/+1 until end of turn.|
46135|Farsight Mask|{5}|Artifact|||Whenever a source an opponent controls deals damage to you, if Farsight Mask is untapped, you may draw a card.|Mirrodin|Uncommon|Ben Thompson|170|Whenever a source an opponent controls deals damage to you, if Farsight Mask is untapped, you may draw a card.|
46138|Rustspore Ram|{4}|Artifact Creature - Sheep|1|3|When Rustspore Ram enters the battlefield, destroy target Equipment.|Mirrodin|Uncommon|Arnie Swekel|235|When Rustspore Ram enters the battlefield, destroy target Equipment.|
46153|Mask of Memory|{2}|Artifact - Equipment|||Whenever equipped creature deals combat damage to a player, you may draw two cards. If you do, discard a card.<br>Equip {1} <i>({1}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|Mirrodin|Uncommon|Alan Pollack|203|Whenever equipped creature deals combat damage to a player, you may draw two cards. If you do, discard a card.<br>Equip {1} <i>({1}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|
46156|Serum Tank|{3}|Artifact|||Whenever Serum Tank or another artifact enters the battlefield, put a charge counter on Serum Tank.<br>{3}, {T}, Remove a charge counter from Serum Tank: Draw a card.|Mirrodin|Uncommon|Corey D. Macourek|240|Whenever Serum Tank or another artifact enters the battlefield, put a charge counter on Serum Tank.<br>{3}, {T}, Remove a charge counter from Serum Tank: Draw a card.|
46434|Dross Scorpion|{4}|Artifact Creature - Scorpion|3|1|Whenever Dross Scorpion or another artifact creature dies, you may untap target artifact.|Mirrodin|Common|Jim Nelson|164|Whenever Dross Scorpion or another artifact creature dies, you may untap target artifact.|
46546|Luminous Angel|{4}{W}{W}{W}|Creature - Angel|4|4|Flying<br>At the beginning of your upkeep, you may put a 1/1 white Spirit creature token with flying onto the battlefield.|Mirrodin|Rare|Matthew D. Wilson|15|Flying<br>At the beginning of your upkeep, you may put a 1/1 white Spirit creature token with flying onto the battlefield.|
46550|Leonin Abunas|{3}{W}|Creature - Cat Cleric|2|5|Artifacts you control have hexproof. <i>(They can't be the targets of spells or abilities your opponents control.)</i>|Mirrodin|Rare|Darrell Riche|8|Artifacts you control have hexproof. <i>(They can't be the targets of spells or abilities your opponents control.)</i>|
46556|Broodstar|{8}{U}{U}|Creature - Beast|*|*|Affinity for artifacts <i>(This spell costs {1} less to cast for each artifact you control.)</i><br>Flying<br>Broodstar's power and toughness are each equal to the number of artifacts you control.|Mirrodin|Rare|Glen Angus|31|Affinity for artifacts <i>(This spell costs {1} less to cast for each artifact you control.)</i><br>Flying<br>Broodstar's power and toughness are each equal to the number of artifacts you control.|
46557|Vedalken Archmage|{2}{U}{U}|Creature - Vedalken Wizard|0|2|Whenever you cast an artifact spell, draw a card.|Mirrodin|Rare|Kev Walker|55|Whenever you cast an artifact spell, draw a card.|
46559|Quicksilver Elemental|{3}{U}{U}|Creature - Elemental|3|4|{U}: Quicksilver Elemental gains all activated abilities of target creature until end of turn. <i>(If any of the abilities use that creature's name, use this creature's name instead.)</i><br>You may spend blue mana as though it were mana of any color to pay the activation costs of Quicksilver Elemental's abilities.|Mirrodin|Rare|Tony Szczudlo|47|{U}: Quicksilver Elemental gains all activated abilities of target creature until end of turn. <i>(If any of the abilities use that creature's name, use this creature's name instead.)</i><br>You may spend blue mana as though it were mana of any color to pay the activation costs of Quicksilver Elemental's abilities.|
46572|Spoils of the Vault|{B}|Instant|||Name a card. Reveal cards from the top of your library until you reveal the named card, then put that card into your hand. Exile all other cards revealed this way, and you lose 1 life for each of the exiled cards.|Mirrodin|Rare|Thomas M. Baxa|78|Name a card. Reveal cards from the top of your library until you reveal the named card, then put that card into your hand. Exile all other cards revealed this way, and you lose 1 life for each of the exiled cards.|
