ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|ARTIST|COLLNUM|TEXT|PROPERTIES
409895|Avacyn's Judgment|{1}{R}|Sorcery|||Madness {X}{R} <i>(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)</i><br>Avacyn's Judgment deals 2 damage divided as you choose among any number of target creatures and/or players. If Avacyn's Judgment's madness cost was paid, it deals X damage divided as you choose among those creatures and/or players instead.|Shadows over Innistrad|Rare|Victor Adame Minguez|145|Madness {X}{R} <i>(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)</i><br>Avacyn's Judgment deals 2 damage divided as you choose among any number of target creatures and/or players. If Avacyn's Judgment's madness cost was paid, it deals X damage divided as you choose among those creatures and/or players instead.|
409837|Awoken Horror||Creature - Kraken Horror|7|8|When this creature transforms into Awoken Horror, return all non-Horror creatures to their owners' hands.|Shadows over Innistrad|Rare|Svetlin Velinov|92|When this creature transforms into Awoken Horror, return all non-Horror creatures to their owners' hands.|
409797|Bearer of Overwhelming Truths||Creature - Human Wizard|3|2|Prowess <i>(Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)</i><br>Whenever Bearer of Overwhelming Truths deals combat damage to a player, investigate. <i>(Put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i>|Shadows over Innistrad|Uncommon|Seb McKinnon|54|Prowess <i>(Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)</i><br>Whenever Bearer of Overwhelming Truths deals combat damage to a player, investigate. <i>(Put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i>|
409847|Behind the Scenes|{2}{B}|Enchantment|||Creatures you control have skulk. <i>(They can't be blocked by creatures with greater power.)</i><br>{4}{W}: Creatures you control get +1/+1 until end of turn.|Shadows over Innistrad|Uncommon|David Gaillet|100|Creatures you control have skulk. <i>(They can't be blocked by creatures with greater power.)</i><br>{4}{W}: Creatures you control get +1/+1 until end of turn.|
409848|Behold the Beyond|{5}{B}{B}|Sorcery|||Discard your hand. Search your library for three cards and put those cards into your hand. Then shuffle your library.|Shadows over Innistrad|Mythic Rare|Noah Bradley|101|Discard your hand. Search your library for three cards and put those cards into your hand. Then shuffle your library.|
409849|Biting Rain|{2}{B}{B}|Sorcery|||All creatures get -2/-2 until end of turn. <br>Madness {2}{B} <i>(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)</i>|Shadows over Innistrad|Uncommon|John Stanko|102|All creatures get -2/-2 until end of turn. <br>Madness {2}{B} <i>(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)</i>|
409896|Bloodmad Vampire|{2}{R}|Creature - Vampire Berserker|4|1|Whenever Bloodmad Vampire deals combat damage to a player, put a +1/+1 counter on it.<br>Madness {1}{R} <i>(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)</i>|Shadows over Innistrad|Common|Johannes Voss|146|Whenever Bloodmad Vampire deals combat damage to a player, put a +1/+1 counter on it.<br>Madness {1}{R} <i>(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)</i>|
409745|Bound by Moonsilver|{2}{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature can't attack, block, or transform.<br>Sacrifice another permanent: Attach Bound by Moonsilver to target creature. Activate this ability only any time you could cast a sorcery and only once each turn.|Shadows over Innistrad|Uncommon|Joseph Meehan|7|Enchant creature<br>Enchanted creature can't attack, block, or transform.<br>Sacrifice another permanent: Attach Bound by Moonsilver to target creature. Activate this ability only any time you could cast a sorcery and only once each turn.|
410017|Brain in a Jar|{2}|Artifact|||{1}, {T}: Put a charge counter on Brain in a Jar, then you may cast an instant or sorcery card with converted mana cost equal to the number of charge counters on Brain in a Jar from your hand without paying its mana cost.<br>{3}, {T}, Remove X charge counters from Brain in a Jar: Scry X.|Shadows over Innistrad|Rare|Daniel Ljunggren|252|{1}, {T}: Put a charge counter on Brain in a Jar, then you may cast an instant or sorcery card with converted mana cost equal to the number of charge counters on Brain in a Jar from your hand without paying its mana cost.<br>{3}, {T}, Remove X charge counters from Brain in a Jar: Scry X.|
409901|Branded Howler||Creature - Werewolf|4|4|At the beginning of each upkeep, if a player cast two or more spells last turn, transform Branded Howler.|Shadows over Innistrad|Common|Deruchenko Alexander|149|At the beginning of each upkeep, if a player cast two or more spells last turn, transform Branded Howler.|
409897|Breakneck Rider|{1}{R}{R}|Creature - Human Scout Werewolf|3|3|At the beginning of each upkeep, if no spells were cast last turn, transform Breakneck Rider.|Shadows over Innistrad|Uncommon|Victor Adame Minguez|147|At the beginning of each upkeep, if no spells were cast last turn, transform Breakneck Rider.|
409953|Briarbridge Patrol|{3}{G}|Creature - Human Warrior|3|3|Whenever Briarbridge Patrol deals damage to one or more creatures, investigate. <i>(Put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i><br>At the beginning of each end step, if you sacrificed three or more Clues this turn, you may put a creature card from your hand onto the battlefield.|Shadows over Innistrad|Uncommon|Greg Opalinski|195|Whenever Briarbridge Patrol deals damage to one or more creatures, investigate. <i>(Put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i><br>At the beginning of each end step, if you sacrificed three or more Clues this turn, you may put a creature card from your hand onto the battlefield.|
409792|Broken Concentration|{1}{U}{U}|Instant|||Counter target spell.<br>Madness {3}{U} <i>(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)</i>|Shadows over Innistrad|Uncommon|Clint Cearley|50|Counter target spell.<br>Madness {3}{U} <i>(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)</i>|
409899|Burn from Within|{X}{R}|Sorcery|||Burn from Within deals X damage to target creature or player. If a creature is dealt damage this way, it loses indestructible until end of turn. If that creature would die this turn, exile it instead.|Shadows over Innistrad|Rare|James Ryman|148|Burn from Within deals X damage to target creature or player. If a creature is dealt damage this way, it loses indestructible until end of turn. If that creature would die this turn, exile it instead.|
409746|Bygone Bishop|{2}{W}|Creature - Spirit Cleric|2|3|Flying<br>Whenever you cast a creature spell with converted mana cost 3 or less, investigate. <i>(Put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i>|Shadows over Innistrad|Rare|Jason A. Engle|8|Flying<br>Whenever you cast a creature spell with converted mana cost 3 or less, investigate. <i>(Put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i>|
409954|Byway Courier|{2}{G}|Creature - Human Scout|3|2|When Byway Courier dies, investigate. <i>(Put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i>|Shadows over Innistrad|Common|Zoltan Boros|196|When Byway Courier dies, investigate. <i>(Put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i>|
409850|Call the Bloodline|{1}{B}|Enchantment|||{1}, Discard a card: Put a 1/1 black Vampire Knight creature token with lifelink onto the battlefield. Activate this ability only once each turn.|Shadows over Innistrad|Uncommon|Lake Hurwitz|103|{1}, Discard a card: Put a 1/1 black Vampire Knight creature token with lifelink onto the battlefield. Activate this ability only once each turn.|
409793|Catalog|{2}{U}|Instant|||Draw two cards, then discard a card.|Shadows over Innistrad|Common|Johannes Voss|51|Draw two cards, then discard a card.|
409747|Cathar's Companion|{2}{W}|Creature - Hound|3|1|Whenever you cast a noncreature spell, Cathar's Companion gains indestructible until end of turn. <i>(Damage and effects that say "destroy" don't destroy it.)</i>|Shadows over Innistrad|Common|Svetlin Velinov|9|Whenever you cast a noncreature spell, Cathar's Companion gains indestructible until end of turn. <i>(Damage and effects that say "destroy" don't destroy it.)</i>|
409748|Chaplain's Blessing|{W}|Sorcery|||You gain 5 life.|Shadows over Innistrad|Common|John Stanko|10|You gain 5 life.|
410038|Choked Estuary||Land|||As Choked Estuary enters the battlefield, you may reveal an Island or Swamp card from your hand. If you don't, Choked Estuary enters the battlefield tapped.<br>{T}: Add {U} or {B} to your mana pool.|Shadows over Innistrad|Rare|Vincent Proce|270|As Choked Estuary enters the battlefield, you may reveal an Island or Swamp card from your hand. If you don't, Choked Estuary enters the battlefield tapped.<br>{T}: Add {U} or {B} to your mana pool.|
409955|Clip Wings|{1}{G}|Instant|||Each opponent sacrifices a creature with flying.|Shadows over Innistrad|Common|Howard Lyon|197|Each opponent sacrifices a creature with flying.|
409794|Compelling Deterrence|{1}{U}|Instant|||Return target nonland permanent to its owner's hand. Then that player discards a card if you control a Zombie.|Shadows over Innistrad|Uncommon|Seb McKinnon|52|Return target nonland permanent to its owner's hand. Then that player discards a card if you control a Zombie.|
409795|Confirm Suspicions|{3}{U}{U}|Instant|||Counter target spell.<br>Investigate three times. <i>(To investigate, put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i>|Shadows over Innistrad|Rare|David Gaillet|53|Counter target spell.<br>Investigate three times. <i>(To investigate, put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i>|
409956|Confront the Unknown|{G}|Instant|||Investigate, then target creature gets +1/+1 until end of turn for each Clue you control. <i>(To investigate, put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i>|Shadows over Innistrad|Common|Kev Walker|198|Investigate, then target creature gets +1/+1 until end of turn for each Clue you control. <i>(To investigate, put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i>|
409900|Convicted Killer|{2}{R}|Creature - Human Werewolf|2|2|At the beginning of each upkeep, if no spells were cast last turn, transform Convicted Killer.|Shadows over Innistrad|Common|Deruchenko Alexander|149|At the beginning of each upkeep, if no spells were cast last turn, transform Convicted Killer.|
410018|Corrupted Grafstone|{2}|Artifact|||Corrupted Grafstone enters the battlefield tapped.<br>{T}: Choose a color of a card in your graveyard. Add one mana of that color to your mana pool.|Shadows over Innistrad|Rare|Bastien L. Deharme|253|Corrupted Grafstone enters the battlefield tapped.<br>{T}: Choose a color of a card in your graveyard. Add one mana of that color to your mana pool.|
409957|Crawling Sensation|{2}{G}|Enchantment|||At the beginning of your upkeep, you may put the top two cards of your library into your graveyard.<br>Whenever one or more land cards are put into your graveyard from anywhere for the first time each turn, put a 1/1 green Insect creature token onto the battlefield.|Shadows over Innistrad|Uncommon|Christopher Moeller|199|At the beginning of your upkeep, you may put the top two cards of your library into your graveyard.<br>Whenever one or more land cards are put into your graveyard from anywhere for the first time each turn, put a 1/1 green Insect creature token onto the battlefield.|
409851|Creeping Dread|{3}{B}|Enchantment|||At the beginning of your upkeep, each player discards a card. Each opponent who discarded a card that shares a card type with the card you discarded loses 3 life. <i>(Players reveal the discarded cards simultaneously.)</i>|Shadows over Innistrad|Uncommon|Anthony Palumbo|104|At the beginning of your upkeep, each player discards a card. Each opponent who discarded a card that shares a card type with the card you discarded loses 3 life. <i>(Players reveal the discarded cards simultaneously.)</i>|
409852|Crow of Dark Tidings|{2}{B}|Creature - Zombie Bird|2|1|Flying<br>When Crow of Dark Tidings enters the battlefield or dies, put the top two cards of your library into your graveyard.|Shadows over Innistrad|Common|Tianhua X|105|Flying<br>When Crow of Dark Tidings enters the battlefield or dies, put the top two cards of your library into your graveyard.|
409958|Cryptolith Rite|{1}{G}|Enchantment|||Creatures you control have "{T}: Add one mana of any color to your mana pool."|Shadows over Innistrad|Rare|Zack Stella|200|Creatures you control have "{T}: Add one mana of any color to your mana pool."|
409959|Cult of the Waxing Moon|{4}{G}|Creature - Human Shaman|5|4|Whenever a permanent you control transforms into a non-Human creature, put a 2/2 green Wolf creature token onto the battlefield.|Shadows over Innistrad|Uncommon|Anastasia Ovchinnikova|201|Whenever a permanent you control transforms into a non-Human creature, put a 2/2 green Wolf creature token onto the battlefield.|
409902|Dance with Devils|{3}{R}|Instant|||Put two 1/1 red Devil creature tokens onto the battlefield. They have "When this creature dies, it deals 1 damage to target creature or player."|Shadows over Innistrad|Uncommon|Wayne England|150|Put two 1/1 red Devil creature tokens onto the battlefield. They have "When this creature dies, it deals 1 damage to target creature or player."|
409796|Daring Sleuth|{1}{U}|Creature - Human Rogue|2|1|When you sacrifice a Clue, transform Daring Sleuth.|Shadows over Innistrad|Uncommon|Seb McKinnon|54|When you sacrifice a Clue, transform Daring Sleuth.|
409749|Dauntless Cathar|{2}{W}|Creature - Human Soldier|3|2|{1}{W}, Exile Dauntless Cathar from your graveyard: Put a 1/1 white Spirit creature token with flying onto the battlefield. Activate this ability only any time you could cast a sorcery.|Shadows over Innistrad|Common|Zack Stella|11|{1}{W}, Exile Dauntless Cathar from your graveyard: Put a 1/1 white Spirit creature token with flying onto the battlefield. Activate this ability only any time you could cast a sorcery.|
409853|Dead Weight|{B}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets -2/-2.|Shadows over Innistrad|Common|Randy Gallegos|106|Enchant creature<br>Enchanted creature gets -2/-2.|
409960|Deathcap Cultivator|{1}{G}|Creature - Human Druid|2|1|{T}: Add {B} or {G} to your mana pool.<br>Delirium- Deathcap Cultivator has deathtouch as long as there are four or more card types among cards in your graveyard.|Shadows over Innistrad|Rare|Karla Ortiz|202|{T}: Add {B} or {G} to your mana pool.<br>Delirium- Deathcap Cultivator has deathtouch as long as there are four or more card types among cards in your graveyard.|
409750|Declaration in Stone|{1}{W}|Sorcery|||Exile target creature and all other creatures its controller controls with the same name as that creature. That player investigates for each nontoken creature exiled this way.|Shadows over Innistrad|Rare|Tyler Jacobson|12|Exile target creature and all other creatures its controller controls with the same name as that creature. That player investigates for each nontoken creature exiled this way.|
409869|Demon-Possessed Witch||Creature - Human Shaman|4|3|When this creature transforms into Demon-Possessed Witch, you may destroy target creature.|Shadows over Innistrad|Uncommon|Ryan Pancoast|119|When this creature transforms into Demon-Possessed Witch, you may destroy target creature.|
409798|Deny Existence|{2}{U}|Instant|||Counter target creature spell. If that spell is countered this way, exile it instead of putting it into its owner's graveyard.|Shadows over Innistrad|Common|Christopher Moeller|55|Counter target creature spell. If that spell is countered this way, exile it instead of putting it into its owner's graveyard.|
409751|Descend upon the Sinful|{4}{W}{W}|Sorcery|||Exile all creatures.<br>Delirium- Put a 4/4 white Angel creature token with flying onto the battlefield if there are four or more card types among cards in your graveyard.|Shadows over Innistrad|Mythic Rare|Tyler Jacobson|13|Exile all creatures.<br>Delirium- Put a 4/4 white Angel creature token with flying onto the battlefield if there are four or more card types among cards in your graveyard.|
409903|Devils' Playground|{4}{R}{R}|Sorcery|||Put four 1/1 red Devil creature tokens onto the battlefield. They have "When this creature dies, it deals 1 damage to target creature or player."|Shadows over Innistrad|Rare|Wayne England|151|Put four 1/1 red Devil creature tokens onto the battlefield. They have "When this creature dies, it deals 1 damage to target creature or player."|
409752|Devilthorn Fox|{1}{W}|Creature - Fox|3|1||Shadows over Innistrad|Common|Filip Burburan|14||
409854|Diregraf Colossus|{2}{B}|Creature - Zombie Giant|2|2|Diregraf Colossus enters the battlefield with a +1/+1 counter on it for each Zombie card in your graveyard.<br>Whenever you cast a Zombie spell, put a 2/2 black Zombie creature token onto the battlefield tapped.|Shadows over Innistrad|Rare|Vincent Proce|107|Diregraf Colossus enters the battlefield with a +1/+1 counter on it for each Zombie card in your graveyard.<br>Whenever you cast a Zombie spell, put a 2/2 black Zombie creature token onto the battlefield tapped.|
409904|Dissension in the Ranks|{3}{R}{R}|Instant|||Target blocking creature fights another target blocking creature.|Shadows over Innistrad|Uncommon|Jakub Kasper|152|Target blocking creature fights another target blocking creature.|
409753|Drogskol Cavalry|{5}{W}{W}|Creature - Spirit Knight|4|4|Flying<br>Whenever another Spirit enters the battlefield under your control, you gain 2 life.<br>{3}{W}: Put a 1/1 white Spirit creature token with flying onto the battlefield.|Shadows over Innistrad|Rare|Igor Kieryluk|15|Flying<br>Whenever another Spirit enters the battlefield under your control, you gain 2 life.<br>{3}{W}: Put a 1/1 white Spirit creature token with flying onto the battlefield.|
409799|Drownyard Explorers|{3}{U}|Creature - Human Wizard|2|4|When Drownyard Explorers enters the battlefield, investigate. <i>(Put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i>|Shadows over Innistrad|Common|Anthony Palumbo|56|When Drownyard Explorers enters the battlefield, investigate. <i>(Put a colorless Clue artifact token onto the battlefield with "{2}, Sacrifice this artifact: Draw a card.")</i>|
410039|Drownyard Temple||Land|||{T}: Add {C} to your mana pool.<br>{3}: Return Drownyard Temple from your graveyard to the battlefield tapped.|Shadows over Innistrad|Rare|John Avon|271|{T}: Add {C} to your mana pool.<br>{3}: Return Drownyard Temple from your graveyard to the battlefield tapped.|
409800|Drunau Corpse Trawler|{3}{U}|Creature - Zombie|1|1|When Drunau Corpse Trawler enters the battlefield, put a 2/2 black Zombie creature token onto the battlefield.<br>{2}{B}: Target Zombie gains deathtouch until end of turn.|Shadows over Innistrad|Uncommon|Dave Kendall|57|When Drunau Corpse Trawler enters the battlefield, put a 2/2 black Zombie creature token onto the battlefield.<br>{2}{B}: Target Zombie gains deathtouch until end of turn.|
409905|Dual Shot|{R}|Instant|||Dual Shot deals 1 damage to each of up to two target creatures.|Shadows over Innistrad|Common|Joseph Meehan|153|Dual Shot deals 1 damage to each of up to two target creatures.|
409961|Duskwatch Recruiter|{1}{G}|Creature - Human Warrior Werewolf|2|2|{2}{G}: Look at the top three cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in any order.<br>At the beginning of each upkeep, if no spells were cast last turn, transform Duskwatch Recruiter.|Shadows over Innistrad|Uncommon|Craig J Spearing|203|{2}{G}: Look at the top three cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in any order.<br>At the beginning of each upkeep, if no spells were cast last turn, transform Duskwatch Recruiter.|
409754|Eerie Interlude|{2}{W}|Instant|||Exile any number of target creatures you control. Return those cards to the battlefield under their owner's control at the beginning of the next end step.|Shadows over Innistrad|Rare|Svetlin Velinov|16|Exile any number of target creatures you control. Return those cards to the battlefield under their owner's control at the beginning of the next end step.|
409855|Elusive Tormentor|{2}{B}{B}|Creature - Vampire Wizard|4|4|{1}, Discard a card: Transform Elusive Tormentor.|Shadows over Innistrad|Rare|Izzy|108|{1}, Discard a card: Transform Elusive Tormentor.|
409906|Ember-Eye Wolf|{1}{R}|Creature - Wolf|1|2|Haste<br>{1}{R}: Ember-Eye Wolf gets +2/+0 until end of turn.|Shadows over Innistrad|Common|Anthony Palumbo|154|Haste<br>{1}{R}: Ember-Eye Wolf gets +2/+0 until end of turn.|
409755|Emissary of the Sleepless|{4}{W}|Creature - Spirit|2|4|Flying<br>When Emissary of the Sleepless enters the battlefield, if a creature died this turn, put a 1/1 white Spirit creature token with flying onto the battlefield.|Shadows over Innistrad|Common|Igor Kieryluk|17|Flying<br>When Emissary of the Sleepless enters the battlefield, if a creature died this turn, put a 1/1 white Spirit creature token with flying onto the battlefield.|
409801|Engulf the Shore|{3}{U}|Instant|||Return to their owners' hands all creatures with toughness less than or equal to the number of Islands you control.|Shadows over Innistrad|Rare|Cliff Childs|58|Return to their owners' hands all creatures with toughness less than or equal to the number of Islands you control.|
409802|Epiphany at the Drownyard|{X}{U}|Instant|||Reveal the top X plus one cards of your library and separate them into two piles. An opponent chooses one of those piles. Put that pile into your hand and the other into your graveyard.|Shadows over Innistrad|Rare|Titus Lunter|59|Reveal the top X plus one cards of your library and separate them into two piles. An opponent chooses one of those piles. Put that pile into your hand and the other into your graveyard.|
410019|Epitaph Golem|{5}|Artifact Creature - Golem|3|5|{2}: Put target card from your graveyard on the bottom of your library.|Shadows over Innistrad|Uncommon|Adam Paquette|254|{2}: Put target card from your graveyard on the bottom of your library.|
409963|Equestrian Skill|{3}{G}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets +3/+3.<br>As long as enchanted creature is a Human, it has trample.|Shadows over Innistrad|Common|Zoltan Boros|204|Enchant creature<br>Enchanted creature gets +3/+3.<br>As long as enchanted creature is a Human, it has trample.|
409803|Erdwal Illuminator|{1}{U}|Creature - Spirit|1|3|Flying<br>Whenever you investigate for the first time each turn, investigate an additional time.|Shadows over Innistrad|Uncommon|Seb McKinnon|60|Flying<br>Whenever you investigate for the first time each turn, investigate an additional time.|
409804|Essence Flux|{U}|Instant|||Exile target creature you control, then return that card to the battlefield under its owner's control. If it's a Spirit, put a +1/+1 counter on it.|Shadows over Innistrad|Uncommon|Seb McKinnon|61|Exile target creature you control, then return that card to the battlefield under its owner's control. If it's a Spirit, put a +1/+1 counter on it.|
