ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|ARTIST|COLLNUM|TEXT|PROPERTIES
398640|Alchemist's Vial|{2}|Artifact|||When Alchemist's Vial enters the battlefield, draw a card.<br>{1}, {T}, Sacrifice Alchemist's Vial: Target creature can't attack or block this turn.|Magic Origins|Common|Lindsey Look|220|When Alchemist's Vial enters the battlefield, draw a card.<br>{1}, {T}, Sacrifice Alchemist's Vial: Target creature can't attack or block this turn.|
398436|Alhammarret, High Arbiter|{5}{U}{U}|Legendary Creature - Sphinx|5|5|Flying<br>As Alhammarret, High Arbiter enters the battlefield, each opponent reveals his or her hand. You choose the name of a nonland card revealed this way.<br>Your opponents can't cast spells with the chosen name <i>(as long as this creature is on the battlefield)</i>.|Magic Origins|Rare|Richard Wright|43|Flying<br>As Alhammarret, High Arbiter enters the battlefield, each opponent reveals his or her hand. You choose the name of a nonland card revealed this way.<br>Your opponents can't cast spells with the chosen name <i>(as long as this creature is on the battlefield)</i>.|
398564|Alhammarret's Archive|{5}|Legendary Artifact|||If you would gain life, you gain twice that much life instead.<br>If you would draw a card except the first one you draw in each of your draw steps, draw two cards instead.|Magic Origins|Mythic Rare|Richard Wright|221|If you would gain life, you gain twice that much life instead.<br>If you would draw a card except the first one you draw in each of your draw steps, draw two cards instead.|
398603|Ampryn Tactician|{2}{W}{W}|Creature - Human Soldier|3|3|When Ampryn Tactician enters the battlefield, creatures you control get +1/+1 until end of turn.|Magic Origins|Common|Cynthia Sheppard|2|When Ampryn Tactician enters the battlefield, creatures you control get +1/+1 until end of turn.|
398474|Anchor to the Æther|{2}{U}|Sorcery|||Put target creature on top of its owner's library. Scry 1. <i>(Look at the top card of your library. You may put that card on the bottom of your library.)</i>|Magic Origins|Uncommon|Zoltan Boros|44|Put target creature on top of its owner's library. Scry 1. <i>(Look at the top card of your library. You may put that card on the bottom of your library.)</i>|
398418|Angel's Tomb|{3}|Artifact|||Whenever a creature enters the battlefield under your control, you may have Angel's Tomb become a 3/3 white Angel artifact creature with flying until end of turn.|Magic Origins|Uncommon|Dan Scott|222|Whenever a creature enters the battlefield under your control, you may have Angel's Tomb become a 3/3 white Angel artifact creature with flying until end of turn.|
398437|Animist's Awakening|{X}{G}|Sorcery|||Reveal the top X cards of your library. Put all land cards from among them onto the battlefield tapped and the rest on the bottom of your library in a random order.<br>Spell mastery- If there are two or more instant and/or sorcery cards in your graveyard, untap those lands.|Magic Origins|Rare|Chris Rahn|169|Reveal the top X cards of your library. Put all land cards from among them onto the battlefield tapped and the rest on the bottom of your library in a random order.<br>Spell mastery- If there are two or more instant and/or sorcery cards in your graveyard, untap those lands.|
398455|Anointer of Champions|{W}|Creature - Human Cleric|1|1|{T}: Target attacking creature gets +1/+1 until end of turn.|Magic Origins|Uncommon|Anna Steinbauer|3|{T}: Target attacking creature gets +1/+1 until end of turn.|
398571|Archangel of Tithes|{1}{W}{W}{W}|Creature - Angel|3|5|Flying<br>As long as Archangel of Tithes is untapped, creatures can't attack you or a planeswalker you control unless their controller pays {1} for each of those creatures.<br>As long as Archangel of Tithes is attacking, creatures can't block unless their controller pays {1} for each of those creatures.|Magic Origins|Mythic Rare|Cynthia Sheppard|4|Flying<br>As long as Archangel of Tithes is untapped, creatures can't attack you or a planeswalker you control unless their controller pays {1} for each of those creatures.<br>As long as Archangel of Tithes is attacking, creatures can't block unless their controller pays {1} for each of those creatures.|
398462|Artificer's Epiphany|{2}{U}|Instant|||Draw two cards. If you control no artifacts, discard a card.|Magic Origins|Common|Kieran Yanner|45|Draw two cards. If you control no artifacts, discard a card.|
398674|Aspiring Aeronaut|{3}{U}|Creature - Human Artificer|1|2|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i><br>When Aspiring Aeronaut enters the battlefield, put a 1/1 colorless Thopter artifact creature token with flying onto the battlefield.|Magic Origins|Common|Willian Murai|46|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i><br>When Aspiring Aeronaut enters the battlefield, put a 1/1 colorless Thopter artifact creature token with flying onto the battlefield.|
398678|Auramancer|{2}{W}|Creature - Human Wizard|2|2|When Auramancer enters the battlefield, you may return target enchantment card from your graveyard to your hand.|Magic Origins|Common|Rebecca Guay|5|When Auramancer enters the battlefield, you may return target enchantment card from your graveyard to your hand.|
398667|Avaricious Dragon|{2}{R}{R}|Creature - Dragon|4|4|Flying<br>At the beginning of your draw step, draw an additional card.<br>At the beginning of your end step, discard your hand.|Magic Origins|Mythic Rare|Chris Rahn|131|Flying<br>At the beginning of your draw step, draw an additional card.<br>At the beginning of your end step, discard your hand.|
398627|Aven Battle Priest|{5}{W}|Creature - Bird Cleric|3|3|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i><br>When Aven Battle Priest enters the battlefield, you gain 3 life.|Magic Origins|Common|John Severin Brassell|6|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i><br>When Aven Battle Priest enters the battlefield, you gain 3 life.|
398417|Battlefield Forge||Land|||{T}: Add {1} to your mana pool.<br>{T}: Add {R} or {W} to your mana pool. Battlefield Forge deals 1 damage to you.|Magic Origins|Rare|Darrell Riche|244|{T}: Add {1} to your mana pool.<br>{T}: Add {R} or {W} to your mana pool. Battlefield Forge deals 1 damage to you.|
398439|Bellows Lizard|{R}|Creature - Lizard|1|1|{1}{R}: Bellows Lizard gets +1/+0 until end of turn.|Magic Origins|Common|Jack Wang|132|{1}{R}: Bellows Lizard gets +1/+0 until end of turn.|
398660|Blazing Hellhound|{2}{B}{R}|Creature - Elemental Hound|4|3|{1}, Sacrifice another creature: Blazing Hellhound deals 1 damage to target creature or player.|Magic Origins|Uncommon|Eric Velhagen|210|{1}, Sacrifice another creature: Blazing Hellhound deals 1 damage to target creature or player.|
398628|Blessed Spirits|{2}{W}|Creature - Spirit|2|2|Flying<br>Whenever you cast an enchantment spell, put a +1/+1 counter on Blessed Spirits.|Magic Origins|Uncommon|Anna Steinbauer|7|Flying<br>Whenever you cast an enchantment spell, put a +1/+1 counter on Blessed Spirits.|
398618|Blightcaster|{3}{B}|Creature - Human Wizard|2|3|Whenever you cast an enchantment spell, you may have target creature get -2/-2 until end of turn.|Magic Origins|Uncommon|Winona Nelson|85|Whenever you cast an enchantment spell, you may have target creature get -2/-2 until end of turn.|
398527|Blood-Cursed Knight|{1}{W}{B}|Creature - Vampire Knight|3|2|As long as you control an enchantment, Blood-Cursed Knight gets +1/+1 and has lifelink. <i>(Damage dealt by this creature also causes you to gain that much life.)</i>|Magic Origins|Uncommon|Winona Nelson|211|As long as you control an enchantment, Blood-Cursed Knight gets +1/+1 and has lifelink. <i>(Damage dealt by this creature also causes you to gain that much life.)</i>|
398606|Boggart Brute|{2}{R}|Creature - Goblin Warrior|3|2|Menace <i>(This creature can't be blocked except by two or more creatures.)</i>|Magic Origins|Common|Igor Kieryluk|133|Menace <i>(This creature can't be blocked except by two or more creatures.)</i>|
398665|Bonded Construct|{1}|Artifact Creature - Construct|2|1|Bonded Construct can't attack alone.|Magic Origins|Common|Craig J Spearing|223|Bonded Construct can't attack alone.|
398539|Bone to Ash|{2}{U}{U}|Instant|||Counter target creature spell.<br>Draw a card.|Magic Origins|Common|Clint Cearley|47|Counter target creature spell.<br>Draw a card.|
398635|Bounding Krasis|{1}{G}{U}|Creature - Fish Lizard|3|3|Flash <i>(You may cast this spell any time you could cast an instant.)</i><br>When Bounding Krasis enters the battlefield, you may tap or untap target creature.|Magic Origins|Uncommon|Jack Wang|212|Flash <i>(You may cast this spell any time you could cast an instant.)</i><br>When Bounding Krasis enters the battlefield, you may tap or untap target creature.|
398532|Brawler's Plate|{3}|Artifact - Equipment|||Equipped creature gets +2/+2 and has trample. <i>(It can deal excess combat damage to defending player or planeswalker while attacking.)</i><br>Equip {4} <i>({4}: Attach to target creature you control. Equip only as a sorcery.)</i>|Magic Origins|Uncommon|Jung Park|224|Equipped creature gets +2/+2 and has trample. <i>(It can deal excess combat damage to defending player or planeswalker while attacking.)</i><br>Equip {4} <i>({4}: Attach to target creature you control. Equip only as a sorcery.)</i>|
398480|Calculated Dismissal|{2}{U}|Instant|||Counter target spell unless its controller pays {3}.<br>Spell mastery- If there are two or more instant and/or sorcery cards in your graveyard, scry 2. <i>(To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)</i>|Magic Origins|Common|Karl Kopinski|48|Counter target spell unless its controller pays {3}.<br>Spell mastery- If there are two or more instant and/or sorcery cards in your graveyard, scry 2. <i>(To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)</i>|
398457|Call of the Full Moon|{1}{R}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets +3/+2 and has trample. <i>(It can deal excess combat damage to defending player or planeswalker while attacking.)</i><br>At the beginning of each upkeep, if a player cast two or more spells last turn, sacrifice Call of the Full Moon.|Magic Origins|Uncommon|Nils Hamm|134|Enchant creature<br>Enchanted creature gets +3/+2 and has trample. <i>(It can deal excess combat damage to defending player or planeswalker while attacking.)</i><br>At the beginning of each upkeep, if a player cast two or more spells last turn, sacrifice Call of the Full Moon.|
398473|Catacomb Slug|{4}{B}|Creature - Slug|2|6||Magic Origins|Common|Nils Hamm|86||
398409|Caustic Caterpillar|{G}|Creature - Insect|1|1|{1}{G}, Sacrifice Caustic Caterpillar: Destroy target artifact or enchantment.|Magic Origins|Common|Jack Wang|170|{1}{G}, Sacrifice Caustic Caterpillar: Destroy target artifact or enchantment.|
398504|Caves of Koilos||Land|||{T}: Add {1} to your mana pool.<br>{T}: Add {W} or {B} to your mana pool. Caves of Koilos deals 1 damage to you.|Magic Origins|Rare|Jim Nelson|245|{T}: Add {1} to your mana pool.<br>{T}: Add {W} or {B} to your mana pool. Caves of Koilos deals 1 damage to you.|
398488|Celestial Flare|{W}{W}|Instant|||Target player sacrifices an attacking or blocking creature.|Magic Origins|Common|Clint Cearley|8|Target player sacrifices an attacking or blocking creature.|
398422|Chandra, Fire of Kaladesh|{1}{R}{R}|Legendary Creature - Human Shaman|2|2|Whenever you cast a red spell, untap Chandra, Fire of Kaladesh.<br>{T}: Chandra, Fire of Kaladesh deals 1 damage to target player. If Chandra has dealt 3 or more damage this turn, exile her, then return her to the battlefield transformed under her owner's control.|Magic Origins|Mythic Rare|Eric Deschamps|135|Whenever you cast a red spell, untap Chandra, Fire of Kaladesh.<br>{T}: Chandra, Fire of Kaladesh deals 1 damage to target player. If Chandra has dealt 3 or more damage this turn, exile her, then return her to the battlefield transformed under her owner's control.|
398423|Chandra, Roaring Flame||Planeswalker - Chandra||4|+1: Chandra, Roaring Flame deals 2 damage to target player.<br>−2: Chandra, Roaring Flame deals 2 damage to target creature.<br>−7: Chandra, Roaring Flame deals 6 damage to each opponent. Each player dealt damage this way gets an emblem with "At the beginning of your upkeep, this emblem deals 3 damage to you."|Magic Origins|Mythic Rare|Eric Deschamps|135|+1: Chandra, Roaring Flame deals 2 damage to target player.<br>−2: Chandra, Roaring Flame deals 2 damage to target creature.<br>−7: Chandra, Roaring Flame deals 6 damage to each opponent. Each player dealt damage this way gets an emblem with "At the beginning of your upkeep, this emblem deals 3 damage to you."|
398632|Chandra's Fury|{4}{R}|Instant|||Chandra's Fury deals 4 damage to target player and 1 damage to each creature that player controls.|Magic Origins|Common|Volkan Baga|136|Chandra's Fury deals 4 damage to target player and 1 damage to each creature that player controls.|
398416|Chandra's Ignition|{3}{R}{R}|Sorcery|||Target creature you control deals damage equal to its power to each other creature and each opponent.|Magic Origins|Rare|Eric Deschamps|137|Target creature you control deals damage equal to its power to each other creature and each opponent.|
398560|Charging Griffin|{3}{W}|Creature - Griffin|2|2|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i><br>Whenever Charging Griffin attacks, it gets +1/+1 until end of turn.|Magic Origins|Common|Erica Yang|9|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i><br>Whenever Charging Griffin attacks, it gets +1/+1 until end of turn.|
398581|Chief of the Foundry|{3}|Artifact Creature - Construct|2|3|Other artifact creatures you control get +1/+1.|Magic Origins|Uncommon|Daniel Ljunggren|225|Other artifact creatures you control get +1/+1.|
398672|Citadel Castellan|{1}{G}{W}|Creature - Human Knight|2|3|Vigilance <i>(Attacking doesn't cause this creature to tap.)</i><br>Renown 2 <i>(When this creature deals combat damage to a player, if it isn't renowned, put two +1/+1 counters on it and it becomes renowned.)</i>|Magic Origins|Uncommon|Anastasia Ovchinnikova|213|Vigilance <i>(Attacking doesn't cause this creature to tap.)</i><br>Renown 2 <i>(When this creature deals combat damage to a player, if it isn't renowned, put two +1/+1 counters on it and it becomes renowned.)</i>|
398542|Clash of Wills|{X}{U}|Instant|||Counter target spell unless its controller pays {X}.|Magic Origins|Uncommon|Yan Li|49|Counter target spell unless its controller pays {X}.|
398607|Claustrophobia|{1}{U}{U}|Enchantment - Aura|||Enchant creature<br>When Claustrophobia enters the battlefield, tap enchanted creature.<br>Enchanted creature doesn't untap during its controller's untap step.|Magic Origins|Common|Ryan Pancoast|50|Enchant creature<br>When Claustrophobia enters the battlefield, tap enchanted creature.<br>Enchanted creature doesn't untap during its controller's untap step.|
398451|Cleric of the Forward Order|{1}{W}|Creature - Human Cleric|2|2|When Cleric of the Forward Order enters the battlefield, you gain 2 life for each creature you control named Cleric of the Forward Order.|Magic Origins|Common|Chris Rallis|10|When Cleric of the Forward Order enters the battlefield, you gain 2 life for each creature you control named Cleric of the Forward Order.|
398616|Cobblebrute|{3}{R}|Creature - Elemental|5|2||Magic Origins|Common|Eytan Zana|138||
398419|Conclave Naturalists|{4}{G}|Creature - Dryad|4|4|When Conclave Naturalists enters the battlefield, you may destroy target artifact or enchantment.|Magic Origins|Uncommon|Howard Lyon|171|When Conclave Naturalists enters the battlefield, you may destroy target artifact or enchantment.|
398512|Consecrated by Blood|{2}{B}{B}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets +2/+2 and has flying and "Sacrifice two other creatures: Regenerate this creature." <i>(The next time the creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)</i>|Magic Origins|Uncommon|John Stanko|87|Enchant creature<br>Enchanted creature gets +2/+2 and has flying and "Sacrifice two other creatures: Regenerate this creature." <i>(The next time the creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)</i>|
398446|Consul's Lieutenant|{W}{W}|Creature - Human Soldier|2|1|First strike<br>Renown 1 <i>(When this creature deals combat damage to a player, if it isn't renowned, put a +1/+1 counter on it and it becomes renowned.)</i><br>Whenever Consul's Lieutenant attacks, if it's renowned, other attacking creatures you control get +1/+1 until end of turn.|Magic Origins|Uncommon|Daarken|11|First strike<br>Renown 1 <i>(When this creature deals combat damage to a player, if it isn't renowned, put a +1/+1 counter on it and it becomes renowned.)</i><br>Whenever Consul's Lieutenant attacks, if it's renowned, other attacking creatures you control get +1/+1 until end of turn.|
398415|Cruel Revival|{4}{B}|Instant|||Destroy target non-Zombie creature. It can't be regenerated. Return up to one target Zombie card from your graveyard to your hand.|Magic Origins|Uncommon|Miles Johnston|88|Destroy target non-Zombie creature. It can't be regenerated. Return up to one target Zombie card from your graveyard to your hand.|
398466|Dark Dabbling|{2}{B}|Instant|||Regenerate target creature. Draw a card. <i>(The next time the creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)</i><br>Spell mastery- If there are two or more instant and/or sorcery cards in your graveyard, also regenerate each other creature you control.|Magic Origins|Common|Bastien L. Deharme|89|Regenerate target creature. Draw a card. <i>(The next time the creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)</i><br>Spell mastery- If there are two or more instant and/or sorcery cards in your graveyard, also regenerate each other creature you control.|
398525|Dark Petition|{3}{B}{B}|Sorcery|||Search your library for a card and put that card into your hand. Then shuffle your library.<br>Spell mastery- If there are two or more instant and/or sorcery cards in your graveyard, add {B}{B}{B} to your mana pool.|Magic Origins|Rare|Igor Kieryluk|90|Search your library for a card and put that card into your hand. Then shuffle your library.<br>Spell mastery- If there are two or more instant and/or sorcery cards in your graveyard, add {B}{B}{B} to your mana pool.|
398652|Day's Undoing|{2}{U}|Sorcery|||Each player shuffles his or her hand and graveyard into his or her library, then draws seven cards. If it's your turn, end the turn. <i>(Exile all spells and abilities on the stack, including this card. Discard down to your maximum hand size. Damage wears off, and "this turn" and "until end of turn" effects end.)</i>|Magic Origins|Mythic Rare|Jonas De Ro|51|Each player shuffles his or her hand and graveyard into his or her library, then draws seven cards. If it's your turn, end the turn. <i>(Exile all spells and abilities on the stack, including this card. Discard down to your maximum hand size. Damage wears off, and "this turn" and "until end of turn" effects end.)</i>|
398500|Deadbridge Shaman|{2}{B}|Creature - Elf Shaman|3|1|When Deadbridge Shaman dies, target opponent discards a card.|Magic Origins|Common|Nils Hamm|91|When Deadbridge Shaman dies, target opponent discards a card.|
398605|Deep-Sea Terror|{4}{U}{U}|Creature - Serpent|6|6|Deep-Sea Terror can't attack unless there are seven or more cards in your graveyard.|Magic Origins|Common|Marco Nelor|52|Deep-Sea Terror can't attack unless there are seven or more cards in your graveyard.|
398486|Demolish|{3}{R}|Sorcery|||Destroy target artifact or land.|Magic Origins|Common|John Avon|139|Destroy target artifact or land.|
398433|Demonic Pact|{2}{B}{B}|Enchantment|||At the beginning of your upkeep, choose one that hasn't been chosen-<br>• Demonic Pact deals 4 damage to target creature or player and you gain 4 life.<br>• Target opponent discards two cards.<br>• Draw two cards.<br>• You lose the game.|Magic Origins|Mythic Rare|Aleksi Briclot|92|At the beginning of your upkeep, choose one that hasn't been chosen-<br>• Demonic Pact deals 4 damage to target creature or player and you gain 4 life.<br>• Target opponent discards two cards.<br>• Draw two cards.<br>• You lose the game.|
398587|Despoiler of Souls|{B}{B}|Creature - Horror|3|1|Despoiler of Souls can't block.<br>{B}{B}, Exile two other creature cards from your graveyard: Return Despoiler of Souls from your graveyard to the battlefield.|Magic Origins|Rare|Greg Staples|93|Despoiler of Souls can't block.<br>{B}{B}, Exile two other creature cards from your graveyard: Return Despoiler of Souls from your graveyard to the battlefield.|
398583|Disciple of the Ring|{3}{U}{U}|Creature - Human Wizard|3|4|{1}, Exile an instant or sorcery card from your graveyard: Choose one-<br>• Counter target noncreature spell unless its controller pays {2}.<br>• Disciple of the Ring gets +1/+1 until end of turn.<br>• Tap target creature.<br>• Untap target creature.|Magic Origins|Mythic Rare|Clint Cearley|53|{1}, Exile an instant or sorcery card from your graveyard: Choose one-<br>• Counter target noncreature spell unless its controller pays {2}.<br>• Disciple of the Ring gets +1/+1 until end of turn.<br>• Tap target creature.<br>• Untap target creature.|
398528|Disperse|{1}{U}|Instant|||Return target nonland permanent to its owner's hand.|Magic Origins|Common|Ryan Yee|54|Return target nonland permanent to its owner's hand.|
398580|Displacement Wave|{X}{U}{U}|Sorcery|||Return all nonland permanents with converted mana cost X or less to their owners' hands.|Magic Origins|Rare|Seb McKinnon|55|Return all nonland permanents with converted mana cost X or less to their owners' hands.|
401453|Divine Verdict|{3}{W}|Instant|||Destroy target attacking or blocking creature.|Magic Origins|Common|Kev Walker|274|Destroy target attacking or blocking creature.|
398647|Dragon Fodder|{1}{R}|Sorcery|||Put two 1/1 red Goblin creature tokens onto the battlefield.|Magic Origins|Common|Jaime Jones|140|Put two 1/1 red Goblin creature tokens onto the battlefield.|
398405|Dreadwaters|{3}{U}|Sorcery|||Target player puts the top X cards of his or her library into his or her graveyard, where X is the number of lands you control.|Magic Origins|Common|Cliff Childs|56|Target player puts the top X cards of his or her library into his or her graveyard, where X is the number of lands you control.|
398546|Dwynen, Gilt-Leaf Daen|{2}{G}{G}|Legendary Creature - Elf Warrior|3|4|Reach<br>Other Elf creatures you control get +1/+1.<br>Whenever Dwynen, Gilt-Leaf Daen attacks, you gain 1 life for each attacking Elf you control.|Magic Origins|Rare|Johannes Voss|172|Reach<br>Other Elf creatures you control get +1/+1.<br>Whenever Dwynen, Gilt-Leaf Daen attacks, you gain 1 life for each attacking Elf you control.|
398609|Dwynen's Elite|{1}{G}|Creature - Elf Warrior|2|2|When Dwynen's Elite enters the battlefield, if you control another Elf, put a 1/1 green Elf Warrior creature token onto the battlefield.|Magic Origins|Uncommon|Lius Lasahido|173|When Dwynen's Elite enters the battlefield, if you control another Elf, put a 1/1 green Elf Warrior creature token onto the battlefield.|
401454|Eagle of the Watch|{2}{W}|Creature - Bird|2|1|Flying, vigilance|Magic Origins|Common|Scott Murphy|275|Flying, vigilance|
398406|Elemental Bond|{2}{G}|Enchantment|||Whenever a creature with power 3 or greater enters the battlefield under your control, draw a card.|Magic Origins|Uncommon|David Gaillet|174|Whenever a creature with power 3 or greater enters the battlefield under your control, draw a card.|
398554|Elvish Visionary|{1}{G}|Creature - Elf Shaman|1|1|When Elvish Visionary enters the battlefield, draw a card.|Magic Origins|Common|D. Alexander Gregory|175|When Elvish Visionary enters the battlefield, draw a card.|
398576|Embermaw Hellion|{3}{R}{R}|Creature - Hellion|4|5|Trample <i>(This creature can deal excess combat damage to defending player or planeswalker while attacking.)</i><br>If another red source you control would deal damage to a permanent or player, it deals that much damage plus 1 to that permanent or player instead.|Magic Origins|Rare|James Paick|141|Trample <i>(This creature can deal excess combat damage to defending player or planeswalker while attacking.)</i><br>If another red source you control would deal damage to a permanent or player, it deals that much damage plus 1 to that permanent or player instead.|
398414|Enlightened Ascetic|{1}{W}|Creature - Cat Monk|1|1|When Enlightened Ascetic enters the battlefield, you may destroy target enchantment.|Magic Origins|Common|James Zapata|12|When Enlightened Ascetic enters the battlefield, you may destroy target enchantment.|
398654|Enshrouding Mist|{W}|Instant|||Target creature gets +1/+1 until end of turn. Prevent all damage that would be dealt to it this turn. If it's renowned, untap it.|Magic Origins|Common|Howard Lyon|13|Target creature gets +1/+1 until end of turn. Prevent all damage that would be dealt to it this turn. If it's renowned, untap it.|
398493|Enthralling Victor|{3}{R}|Creature - Human Warrior|3|2|When Enthralling Victor enters the battlefield, gain control of target creature an opponent controls with power 2 or less until end of turn. Untap that creature. It gains haste until end of turn. <i>(It can attack and {T} this turn.)</i>|Magic Origins|Uncommon|Winona Nelson|142|When Enthralling Victor enters the battlefield, gain control of target creature an opponent controls with power 2 or less until end of turn. Untap that creature. It gains haste until end of turn. <i>(It can attack and {T} this turn.)</i>|
398584|Erebos's Titan|{1}{B}{B}{B}|Creature - Giant|5|5|As long as your opponents control no creatures, Erebos's Titan has indestructible. <i>(Damage and effects that say "destroy" don't destroy it.)</i><br>Whenever a creature card leaves an opponent's graveyard, you may discard a card. If you do, return Erebos's Titan from your graveyard to your hand.|Magic Origins|Mythic Rare|Peter Mohrbacher|94|As long as your opponents control no creatures, Erebos's Titan has indestructible. <i>(Damage and effects that say "destroy" don't destroy it.)</i><br>Whenever a creature card leaves an opponent's graveyard, you may discard a card. If you do, return Erebos's Titan from your graveyard to your hand.|
398573|Evolutionary Leap|{1}{G}|Enchantment|||{G}, Sacrifice a creature: Reveal cards from the top of your library until you reveal a creature card. Put that card into your hand and the rest on the bottom of your library in a random order.|Magic Origins|Rare|Chris Rahn|176|{G}, Sacrifice a creature: Reveal cards from the top of your library until you reveal a creature card. Put that card into your hand and the rest on the bottom of your library in a random order.|
398548|Evolving Wilds||Land|||{T}, Sacrifice Evolving Wilds: Search your library for a basic land card and put it onto the battlefield tapped. Then shuffle your library.|Magic Origins|Common|Steven Belledin|246|{T}, Sacrifice Evolving Wilds: Search your library for a basic land card and put it onto the battlefield tapped. Then shuffle your library.|
398513|Exquisite Firecraft|{1}{R}{R}|Sorcery|||Exquisite Firecraft deals 4 damage to target creature or player.<br>Spell mastery- If there are two or more instant and/or sorcery cards in your graveyard, Exquisite Firecraft can't be countered by spells or abilities.|Magic Origins|Rare|Chase Stone|143|Exquisite Firecraft deals 4 damage to target creature or player.<br>Spell mastery- If there are two or more instant and/or sorcery cards in your graveyard, Exquisite Firecraft can't be countered by spells or abilities.|
398535|Eyeblight Assassin|{2}{B}|Creature - Elf Assassin|2|2|When Eyeblight Assassin enters the battlefield, target creature an opponent controls gets -1/-1 until end of turn.|Magic Origins|Common|Dan Scott|95|When Eyeblight Assassin enters the battlefield, target creature an opponent controls gets -1/-1 until end of turn.|
398645|Eyeblight Massacre|{2}{B}{B}|Sorcery|||Non-Elf creatures get -2/-2 until end of turn.|Magic Origins|Uncommon|Igor Kieryluk|96|Non-Elf creatures get -2/-2 until end of turn.|
