ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|ARTIST|COLLNUM|TEXT|PROPERTIES
433166|Arcane Sanctum||Land|||Arcane Sanctum enters the battlefield tapped.<br>{T}: Add {W}, {U}, or {B} to your mana pool.|Commander 2017|Uncommon|Anthony Francisco|234|Arcane Sanctum enters the battlefield tapped.<br>{T}: Add {W}, {U}, or {B} to your mana pool.|
433012|Arcanis the Omnipotent|{3}{U}{U}{U}|Legendary Creature - Wizard|3|4|{T}: Draw three cards.<br>{2}{U}{U}: Return Arcanis the Omnipotent to its owner's hand.|Commander 2017|Rare|Justin Sweet|80|{T}: Draw three cards.<br>{2}{U}{U}: Return Arcanis the Omnipotent to its owner's hand.|
433013|Archaeomancer|{2}{U}{U}|Creature - Human Wizard|1|2|When Archaeomancer enters the battlefield, return target instant or sorcery card from your graveyard to your hand.|Commander 2017|Common|Zoltan Boros|81|When Archaeomancer enters the battlefield, return target instant or sorcery card from your graveyard to your hand.|
433134|Argentum Armor|{6}|Artifact - Equipment|||Equipped creature gets +6/+6.<br>Whenever equipped creature attacks, destroy target permanent.<br>Equip {6}|Commander 2017|Rare|Matt Cavotta|202|Equipped creature gets +6/+6.<br>Whenever equipped creature attacks, destroy target permanent.<br>Equip {6}|
433135|Armillary Sphere|{2}|Artifact|||{2}, {T}, Sacrifice Armillary Sphere: Search your library for up to two basic land cards, reveal them, and put them into your hand. Then shuffle your library.|Commander 2017|Common|Franz Vohwinkel|203|{2}, {T}, Sacrifice Armillary Sphere: Search your library for up to two basic land cards, reveal them, and put them into your hand. Then shuffle your library.|
433093|Atarka, World Render|{5}{R}{G}|Legendary Creature - Dragon|6|4|Flying, trample<br>Whenever a Dragon you control attacks, it gains double strike until end of turn.|Commander 2017|Rare|Karl Kopinski|161|Flying, trample<br>Whenever a Dragon you control attacks, it gains double strike until end of turn.|
433014|Azami, Lady of Scrolls|{2}{U}{U}{U}|Legendary Creature - Human Wizard|0|2|Tap an untapped Wizard you control: Draw a card.|Commander 2017|Rare|Ittoku|82|Tap an untapped Wizard you control: Draw a card.|
433243|Balan, Wandering Knight|{2}{W}{W}|Legendary Creature - Cat Knight|3|3|First strike<br>Balan, Wandering Knight has double strike as long as two or more Equipment are attached to it.<br>{1}{W}: Attach all Equipment you control to Balan.|Commander 2017|Rare|Svetlin Velinov|2|First strike<br>Balan, Wandering Knight has double strike as long as two or more Equipment are attached to it.<br>{1}{W}: Attach all Equipment you control to Balan.|
433094|Behemoth Sledge|{1}{G}{W}|Artifact - Equipment|||Equipped creature gets +2/+2 and has trample and lifelink.<br>Equip {3}|Commander 2017|Uncommon|Steve Prescott|162|Equipped creature gets +2/+2 and has trample and lifelink.<br>Equip {3}|
433030|Black Market|{3}{B}{B}|Enchantment|||Whenever a creature dies, put a charge counter on Black Market.<br>At the beginning of your precombat main phase, add {B} to your mana pool for each charge counter on Black Market.|Commander 2017|Rare|Jeff Easley|98|Whenever a creature dies, put a charge counter on Black Market.<br>At the beginning of your precombat main phase, add {B} to your mana pool for each charge counter on Black Market.|
433136|Blade of the Bloodchief|{1}|Artifact - Equipment|||Whenever a creature dies, put a +1/+1 counter on equipped creature. If equipped creature is a Vampire, put two +1/+1 counters on it instead.<br>Equip {1}|Commander 2017|Rare|Jung Park|204|Whenever a creature dies, put a +1/+1 counter on equipped creature. If equipped creature is a Vampire, put two +1/+1 counters on it instead.<br>Equip {1}|
433095|Bladewing the Risen|{3}{B}{B}{R}{R}|Legendary Creature - Zombie Dragon|4|4|Flying<br>When Bladewing the Risen enters the battlefield, you may return target Dragon permanent card from your graveyard to the battlefield.<br>{B}{R}: Dragon creatures get +1/+1 until end of turn.|Commander 2017|Rare|Kev Walker|163|Flying<br>When Bladewing the Risen enters the battlefield, you may return target Dragon permanent card from your graveyard to the battlefield.<br>{B}{R}: Dragon creatures get +1/+1 until end of turn.|
433167|Blighted Woodland||Land|||{T}: Add {C} to your mana pool.<br>{3}{G}, {T}, Sacrifice Blighted Woodland: Search your library for up to two basic land cards and put them onto the battlefield tapped. Then shuffle your library.|Commander 2017|Uncommon|Jason Felix|235|{T}: Add {C} to your mana pool.<br>{3}{G}, {T}, Sacrifice Blighted Woodland: Search your library for up to two basic land cards and put them onto the battlefield tapped. Then shuffle your library.|
432989|Blind Obedience|{1}{W}|Enchantment|||Extort <i>(Whenever you cast a spell, you may pay {W/B}. If you do, each opponent loses 1 life and you gain that much life.)</i><br>Artifacts and creatures your opponents control enter the battlefield tapped.|Commander 2017|Rare|Seb McKinnon|57|Extort <i>(Whenever you cast a spell, you may pay {W/B}. If you do, each opponent loses 1 life and you gain that much life.)</i><br>Artifacts and creatures your opponents control enter the battlefield tapped.|
433031|Blood Artist|{1}{B}|Creature - Vampire|0|1|Whenever Blood Artist or another creature dies, target player loses 1 life and you gain 1 life.|Commander 2017|Uncommon|Johannes Voss|99|Whenever Blood Artist or another creature dies, target player loses 1 life and you gain 1 life.|
433096|Blood Baron of Vizkopa|{3}{W}{B}|Creature - Vampire|4|4|Lifelink, protection from white and from black<br>As long as you have 30 or more life and an opponent has 10 or less life, Blood Baron of Vizkopa gets +6/+6 and has flying.|Commander 2017|Mythic Rare|Anthony Palumbo|164|Lifelink, protection from white and from black<br>As long as you have 30 or more life and an opponent has 10 or less life, Blood Baron of Vizkopa gets +6/+6 and has flying.|
433032|Blood Tribute|{4}{B}{B}|Sorcery|||Kicker—Tap an untapped Vampire you control. <i>(You may tap a Vampire you control in addition to any other costs as you cast this spell.)</i><br>Target opponent loses half his or her life, rounded up. If Blood Tribute was kicked, you gain life equal to the life lost this way.|Commander 2017|Rare|Volkan Baga|100|Kicker—Tap an untapped Vampire you control. <i>(You may tap a Vampire you control in addition to any other costs as you cast this spell.)</i><br>Target opponent loses half his or her life, rounded up. If Blood Tribute was kicked, you gain life equal to the life lost this way.|
433168|Bloodfell Caves||Land|||Bloodfell Caves enters the battlefield tapped.<br>When Bloodfell Caves enters the battlefield, you gain 1 life.<br>{T}: Add {B} or {R} to your mana pool.|Commander 2017|Common|Adam Paquette|236|Bloodfell Caves enters the battlefield tapped.<br>When Bloodfell Caves enters the battlefield, you gain 1 life.<br>{T}: Add {B} or {R} to your mana pool.|
433291|Bloodforged Battle-Axe|{1}|Artifact - Equipment|||Equipped creature gets +2/+0.<br>Whenever equipped creature deals combat damage to a player, create a token that's a copy of Bloodforged Battle-Axe.<br>Equip {2}|Commander 2017|Rare|Alayna Danner|50|Equipped creature gets +2/+0.<br>Whenever equipped creature deals combat damage to a player, create a token that's a copy of Bloodforged Battle-Axe.<br>Equip {2}|
433033|Bloodhusk Ritualist|{2}{B}|Creature - Vampire Shaman|2|2|Multikicker {B} <i>(You may pay an additional {B} any number of times as you cast this spell.)</i><br>When Bloodhusk Ritualist enters the battlefield, target opponent discards a card for each time it was kicked.|Commander 2017|Uncommon|Daarken|101|Multikicker {B} <i>(You may pay an additional {B} any number of times as you cast this spell.)</i><br>When Bloodhusk Ritualist enters the battlefield, target opponent discards a card for each time it was kicked.|
433255|Bloodline Necromancer|{4}{B}|Creature - Vampire Wizard|3|2|Lifelink<br>When Bloodline Necromancer enters the battlefield, you may return target Vampire or Wizard creature card from your graveyard to the battlefield.|Commander 2017|Uncommon|Joe Slucher|14|Lifelink<br>When Bloodline Necromancer enters the battlefield, you may return target Vampire or Wizard creature card from your graveyard to the battlefield.|
433034|Bloodlord of Vaasgoth|{3}{B}{B}|Creature - Vampire Warrior|3|3|Bloodthirst 3 <i>(If an opponent was dealt damage this turn, this creature enters the battlefield with three +1/+1 counters on it.)</i><br>Flying<br>Whenever you cast a Vampire creature spell, it gains bloodthirst 3.|Commander 2017|Mythic Rare|Greg Staples|102|Bloodthirst 3 <i>(If an opponent was dealt damage this turn, this creature enters the battlefield with three +1/+1 counters on it.)</i><br>Flying<br>Whenever you cast a Vampire creature spell, it gains bloodthirst 3.|
433263|Bloodsworn Steward|{2}{R}{R}|Creature - Vampire Knight|4|4|Flying<br>Commander creatures you control get +2/+2 and have haste.|Commander 2017|Rare|Daarken|22|Flying<br>Commander creatures you control get +2/+2 and have haste.|
433169|Blossoming Sands||Land|||Blossoming Sands enters the battlefield tapped.<br>When Blossoming Sands enters the battlefield, you gain 1 life.<br>{T}: Add {G} or {W} to your mana pool.|Commander 2017|Common|Sam Burley|237|Blossoming Sands enters the battlefield tapped.<br>When Blossoming Sands enters the battlefield, you gain 1 life.<br>{T}: Add {G} or {W} to your mana pool.|
433015|Body Double|{4}{U}|Creature - Shapeshifter|0|0|You may have Body Double enter the battlefield as a copy of any creature card in a graveyard.|Commander 2017|Rare|Winona Nelson|83|You may have Body Double enter the battlefield as a copy of any creature card in a graveyard.|
433170|Bojuka Bog||Land|||Bojuka Bog enters the battlefield tapped.<br>When Bojuka Bog enters the battlefield, exile all cards from target player's graveyard.<br>{T}: Add {B} to your mana pool.|Commander 2017|Common|Howard Lyon|238|Bojuka Bog enters the battlefield tapped.<br>When Bojuka Bog enters the battlefield, exile all cards from target player's graveyard.<br>{T}: Add {B} to your mana pool.|
433256|Boneyard Scourge|{2}{B}{B}|Creature - Zombie Dragon|4|3|Flying<br>Whenever a Dragon you control dies while Boneyard Scourge is in your graveyard, you may pay {1}{B}. If you do, return Boneyard Scourge from your graveyard to the battlefield.|Commander 2017|Rare|Grzegorz Rutkowski|15|Flying<br>Whenever a Dragon you control dies while Boneyard Scourge is in your graveyard, you may pay {1}{B}. If you do, return Boneyard Scourge from your graveyard to the battlefield.|
433171|Boros Garrison||Land|||Boros Garrison enters the battlefield tapped.<br>When Boros Garrison enters the battlefield, return a land you control to its owner's hand.<br>{T}: Add {R}{W} to your mana pool.|Commander 2017|Common|John Avon|239|Boros Garrison enters the battlefield tapped.<br>When Boros Garrison enters the battlefield, return a land you control to its owner's hand.<br>{T}: Add {R}{W} to your mana pool.|
433172|Boros Guildgate||Land - Gate|||Boros Guildgate enters the battlefield tapped.<br>{T}: Add {R} or {W} to your mana pool.|Commander 2017|Common|Noah Bradley|240|Boros Guildgate enters the battlefield tapped.<br>{T}: Add {R} or {W} to your mana pool.|
433137|Boros Signet|{2}|Artifact|||{1}, {T}: Add {R}{W} to your mana pool.|Commander 2017|Uncommon|Mike Sass|205|{1}, {T}: Add {R}{W} to your mana pool.|
433097|Broodmate Dragon|{3}{B}{R}{G}|Creature - Dragon|4|4|Flying<br>When Broodmate Dragon enters the battlefield, create a 4/4 red Dragon creature token with flying.|Commander 2017|Rare|Vance Kovacs|165|Flying<br>When Broodmate Dragon enters the battlefield, create a 4/4 red Dragon creature token with flying.|
433035|Butcher of Malakir|{5}{B}{B}|Creature - Vampire Warrior|5|4|Flying<br>Whenever Butcher of Malakir or another creature you control dies, each opponent sacrifices a creature.|Commander 2017|Rare|Jason Chan|103|Flying<br>Whenever Butcher of Malakir or another creature you control dies, each opponent sacrifices a creature.|
433036|Captivating Vampire|{1}{B}{B}|Creature - Vampire|2|2|Other Vampire creatures you control get +1/+1.<br>Tap five untapped Vampires you control: Gain control of target creature. It becomes a Vampire in addition to its other types.|Commander 2017|Rare|Eric Deschamps|104|Other Vampire creatures you control get +1/+1.<br>Tap five untapped Vampires you control: Gain control of target creature. It becomes a Vampire in addition to its other types.|
433098|Cauldron Dance|{4}{B}{R}|Instant|||Cast Cauldron Dance only during combat.<br>Return target creature card from your graveyard to the battlefield. That creature gains haste. Return it to your hand at the beginning of the next end step.<br>You may put a creature card from your hand onto the battlefield. That creature gains haste. Its controller sacrifices it at the beginning of the next end step.|Commander 2017|Uncommon|Donato Giancola|166|Cast Cauldron Dance only during combat.<br>Return target creature card from your graveyard to the battlefield. That creature gains haste. Return it to your hand at the beginning of the next end step.<br>You may put a creature card from your hand onto the battlefield. That creature gains haste. Its controller sacrifices it at the beginning of the next end step.|
433063|Chaos Warp|{2}{R}|Instant|||The owner of target permanent shuffles it into his or her library, then reveals the top card of his or her library. If it's a permanent card, he or she puts it onto the battlefield.|Commander 2017|Rare|Trevor Claxton|131|The owner of target permanent shuffles it into his or her library, then reveals the top card of his or her library. If it's a permanent card, he or she puts it onto the battlefield.|
433173|Cinder Barrens||Land|||Cinder Barrens enters the battlefield tapped.<br>{T}: Add {B} or {R} to your mana pool.|Commander 2017|Uncommon|Cliff Childs|241|Cinder Barrens enters the battlefield tapped.<br>{T}: Add {B} or {R} to your mana pool.|
433016|Clone Legion|{7}{U}{U}|Sorcery|||For each creature target player controls, create a token that's a copy of that creature.|Commander 2017|Mythic Rare|Svetlin Velinov|84|For each creature target player controls, create a token that's a copy of that creature.|
433064|Comet Storm|{X}{R}{R}|Instant|||Multikicker {1} <i>(You may pay an additional {1} any number of times as you cast this spell.)</i><br>Choose target creature or player, then choose another target creature or player for each time Comet Storm was kicked. Comet Storm deals X damage to each of them.|Commander 2017|Mythic Rare|Jung Park|132|Multikicker {1} <i>(You may pay an additional {1} any number of times as you cast this spell.)</i><br>Choose target creature or player, then choose another target creature or player for each time Comet Storm was kicked. Comet Storm deals X damage to each of them.|
433174|Command Tower||Land|||{T}: Add to your mana pool one mana of any color in your commander's color identity.|Commander 2017|Common|Ryan Yee|242|{T}: Add to your mana pool one mana of any color in your commander's color identity.|
433138|Commander's Sphere|{3}|Artifact|||{T}: Add to your mana pool one mana of any color in your commander's color identity.<br>Sacrifice Commander's Sphere: Draw a card.|Commander 2017|Common|Ryan Alexander Lee|206|{T}: Add to your mana pool one mana of any color in your commander's color identity.<br>Sacrifice Commander's Sphere: Draw a card.|
432990|Condemn|{W}|Instant|||Put target attacking creature on the bottom of its owner's library. Its controller gains life equal to its toughness.|Commander 2017|Uncommon|Daren Bader|58|Put target attacking creature on the bottom of its owner's library. Its controller gains life equal to its toughness.|
433037|Consuming Vapors|{3}{B}|Sorcery|||Target player sacrifices a creature. You gain life equal to that creature's toughness.<br>Rebound <i>(If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)</i>|Commander 2017|Rare|Trevor Claxton|105|Target player sacrifices a creature. You gain life equal to that creature's toughness.<br>Rebound <i>(If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)</i>|
433038|Corpse Augur|{3}{B}|Creature - Zombie Wizard|4|2|When Corpse Augur dies, you draw X cards and you lose X life, where X is the number of creature cards in target player's graveyard.|Commander 2017|Uncommon|Scott M. Fischer|106|When Corpse Augur dies, you draw X cards and you lose X life, where X is the number of creature cards in target player's graveyard.|
433099|Crackling Doom|{R}{W}{B}|Instant|||Crackling Doom deals 2 damage to each opponent. Each opponent sacrifices a creature with the greatest power among creatures he or she controls.|Commander 2017|Rare|Yohann Schepacz|167|Crackling Doom deals 2 damage to each opponent. Each opponent sacrifices a creature with the greatest power among creatures he or she controls.|
433264|Crimson Honor Guard|{3}{R}{R}|Creature - Vampire Knight|4|5|Trample<br>At the beginning of each player's end step, Crimson Honor Guard deals 4 damage to that player unless he or she controls a commander.|Commander 2017|Rare|Kieran Yanner|23|Trample<br>At the beginning of each player's end step, Crimson Honor Guard deals 4 damage to that player unless he or she controls a commander.|
433100|Crosis, the Purger|{3}{U}{B}{R}|Legendary Creature - Dragon|6|6|Flying<br>Whenever Crosis, the Purger deals combat damage to a player, you may pay {2}{B}. If you do, choose a color, then that player reveals his or her hand and discards all cards of that color.|Commander 2017|Rare|Chris Rahn|168|Flying<br>Whenever Crosis, the Purger deals combat damage to a player, you may pay {2}{B}. If you do, choose a color, then that player reveals his or her hand and discards all cards of that color.|
433101|Crosis's Charm|{U}{B}{R}|Instant|||Choose one-<br>• Return target permanent to its owner's hand.<br>• Destroy target nonblack creature. It can't be regenerated.<br>• Destroy target artifact.|Commander 2017|Uncommon|Marco Nelor|169|Choose one-<br>• Return target permanent to its owner's hand.<br>• Destroy target nonblack creature. It can't be regenerated.<br>• Destroy target artifact.|
433065|Crucible of Fire|{3}{R}|Enchantment|||Dragon creatures you control get +3/+3.|Commander 2017|Rare|Dominick Domingo|133|Dragon creatures you control get +3/+3.|
433175|Crucible of the Spirit Dragon||Land|||{T}: Add {C} to your mana pool.<br>{1}, {T}: Put a storage counter on Crucible of the Spirit Dragon.<br>{T}, Remove X storage counters from Crucible of the Spirit Dragon: Add X mana in any combination of colors to your mana pool. Spend this mana only to cast Dragon spells or activate abilities of Dragons.|Commander 2017|Rare|Jung Park|243|{T}: Add {C} to your mana pool.<br>{1}, {T}: Put a storage counter on Crucible of the Spirit Dragon.<br>{T}, Remove X storage counters from Crucible of the Spirit Dragon: Add X mana in any combination of colors to your mana pool. Spend this mana only to cast Dragon spells or activate abilities of Dragons.|
433176|Crumbling Necropolis||Land|||Crumbling Necropolis enters the battlefield tapped.<br>{T}: Add {U}, {B}, or {R} to your mana pool.|Commander 2017|Uncommon|Dave Kendall|244|Crumbling Necropolis enters the battlefield tapped.<br>{T}: Add {U}, {B}, or {R} to your mana pool.|
433078|Crushing Vines|{2}{G}|Instant|||Choose one-<br>• Destroy target creature with flying.<br>• Destroy target artifact.|Commander 2017|Common|Scott Chou|146|Choose one-<br>• Destroy target creature with flying.<br>• Destroy target artifact.|
433039|Crux of Fate|{3}{B}{B}|Sorcery|||Choose one-<br>• Destroy all Dragon creatures.<br>• Destroy all non-Dragon creatures.|Commander 2017|Rare|Michael Komarck|107|Choose one-<br>• Destroy all Dragon creatures.<br>• Destroy all non-Dragon creatures.|
433079|Cultivate|{2}{G}|Sorcery|||Search your library for up to two basic land cards, reveal those cards, and put one onto the battlefield tapped and the other into your hand. Then shuffle your library.|Commander 2017|Common|Anthony Palumbo|147|Search your library for up to two basic land cards, reveal those cards, and put one onto the battlefield tapped and the other into your hand. Then shuffle your library.|
433271|Curse of Bounty|{1}{G}|Enchantment - Aura Curse|||Enchant player<br>Whenever enchanted player is attacked, untap all nonland permanents you control. Each opponent attacking that player untaps all nonland permanents he or she controls.|Commander 2017|Uncommon|Kieran Yanner|30|Enchant player<br>Whenever enchanted player is attacked, untap all nonland permanents you control. Each opponent attacking that player untaps all nonland permanents he or she controls.|
433257|Curse of Disturbance|{2}{B}|Enchantment - Aura Curse|||Enchant player<br>Whenever enchanted player is attacked, create a 2/2 black Zombie creature token. Each opponent attacking that player does the same.|Commander 2017|Uncommon|Kieran Yanner|16|Enchant player<br>Whenever enchanted player is attacked, create a 2/2 black Zombie creature token. Each opponent attacking that player does the same.|
433265|Curse of Opulence|{R}|Enchantment - Aura Curse|||Enchant player<br>Whenever enchanted player is attacked, create a colorless artifact token named Gold. It has "Sacrifice this artifact: Add one mana of any color to your mana pool." Each opponent attacking that player does the same.|Commander 2017|Uncommon|Kieran Yanner|24|Enchant player<br>Whenever enchanted player is attacked, create a colorless artifact token named Gold. It has "Sacrifice this artifact: Add one mana of any color to your mana pool." Each opponent attacking that player does the same.|
433250|Curse of Verbosity|{2}{U}|Enchantment - Aura Curse|||Enchant player<br>Whenever enchanted player is attacked, you draw a card. Each opponent attacking that player does the same.|Commander 2017|Uncommon|Kieran Yanner|9|Enchant player<br>Whenever enchanted player is attacked, you draw a card. Each opponent attacking that player does the same.|
433244|Curse of Vitality|{2}{W}|Enchantment - Aura Curse|||Enchant player<br>Whenever enchanted player is attacked, you gain 2 life. Each opponent attacking that player does the same.|Commander 2017|Uncommon|Kieran Yanner|3|Enchant player<br>Whenever enchanted player is attacked, you gain 2 life. Each opponent attacking that player does the same.|
433040|Damnable Pact|{X}{B}{B}|Sorcery|||Target player draws X cards and loses X life.|Commander 2017|Rare|Zack Stella|108|Target player draws X cards and loses X life.|
433041|Dark Impostor|{2}{B}|Creature - Vampire Assassin|2|2|{4}{B}{B}: Exile target creature and put a +1/+1 counter on Dark Impostor.<br>Dark Impostor has all activated abilities of all creature cards exiled with it.|Commander 2017|Rare|Johannes Voss|109|{4}{B}{B}: Exile target creature and put a +1/+1 counter on Dark Impostor.<br>Dark Impostor has all activated abilities of all creature cards exiled with it.|
433139|Darksteel Ingot|{3}|Artifact|||Indestructible<br>{T}: Add one mana of any color to your mana pool.|Commander 2017|Uncommon|Martina Pilcerova|207|Indestructible<br>{T}: Add one mana of any color to your mana pool.|
433042|Deathbringer Regent|{5}{B}{B}|Creature - Dragon|5|6|Flying<br>When Deathbringer Regent enters the battlefield, if you cast it from your hand and there are five or more other creatures on the battlefield, destroy all other creatures.|Commander 2017|Rare|Adam Paquette|110|Flying<br>When Deathbringer Regent enters the battlefield, if you cast it from your hand and there are five or more other creatures on the battlefield, destroy all other creatures.|
433043|Decree of Pain|{6}{B}{B}|Sorcery|||Destroy all creatures. They can't be regenerated. Draw a card for each creature destroyed this way.<br>Cycling {3}{B}{B} <i>({3}{B}{B}, Discard this card: Draw a card.)</i><br>When you cycle Decree of Pain, all creatures get -2/-2 until end of turn.|Commander 2017|Rare|Mathias Kollros|111|Destroy all creatures. They can't be regenerated. Draw a card for each creature destroyed this way.<br>Cycling {3}{B}{B} <i>({3}{B}{B}, Discard this card: Draw a card.)</i><br>When you cycle Decree of Pain, all creatures get -2/-2 until end of turn.|
433177|Dimir Aqueduct||Land|||Dimir Aqueduct enters the battlefield tapped.<br>When Dimir Aqueduct enters the battlefield, return a land you control to its owner's hand.<br>{T}: Add {U}{B} to your mana pool.|Commander 2017|Uncommon|John Avon|245|Dimir Aqueduct enters the battlefield tapped.<br>When Dimir Aqueduct enters the battlefield, return a land you control to its owner's hand.<br>{T}: Add {U}{B} to your mana pool.|
433178|Dismal Backwater||Land|||Dismal Backwater enters the battlefield tapped.<br>When Dismal Backwater enters the battlefield, you gain 1 life.<br>{T}: Add {U} or {B} to your mana pool.|Commander 2017|Common|Sam Burley|246|Dismal Backwater enters the battlefield tapped.<br>When Dismal Backwater enters the battlefield, you gain 1 life.<br>{T}: Add {U} or {B} to your mana pool.|
433266|Disrupt Decorum|{2}{R}{R}|Sorcery|||Goad all creatures you don't control. <i>(Until your next turn, those creatures attack each combat if able and attack a player other than you if able.)</i>|Commander 2017|Rare|Sidharth Chaturvedi|25|Goad all creatures you don't control. <i>(Until your next turn, those creatures attack each combat if able and attack a player other than you if able.)</i>|
432991|Divine Reckoning|{2}{W}{W}|Sorcery|||Each player chooses a creature he or she controls. Destroy the rest.<br>Flashback {5}{W}{W} <i>(You may cast this card from your graveyard for its flashback cost. Then exile it.)</i>|Commander 2017|Rare|Greg Staples|59|Each player chooses a creature he or she controls. Destroy the rest.<br>Flashback {5}{W}{W} <i>(You may cast this card from your graveyard for its flashback cost. Then exile it.)</i>|
433140|Door of Destinies|{4}|Artifact|||As Door of Destinies enters the battlefield, choose a creature type.<br>Whenever you cast a spell of the chosen type, put a charge counter on Door of Destinies.<br>Creatures you control of the chosen type get +1/+1 for each charge counter on Door of Destinies.|Commander 2017|Rare|Larry MacDougall|208|As Door of Destinies enters the battlefield, choose a creature type.<br>Whenever you cast a spell of the chosen type, put a charge counter on Door of Destinies.<br>Creatures you control of the chosen type get +1/+1 for each charge counter on Door of Destinies.|
433066|Dragon Tempest|{1}{R}|Enchantment|||Whenever a creature with flying enters the battlefield under your control, it gains haste until end of turn.<br>Whenever a Dragon enters the battlefield under your control, it deals X damage to target creature or player, where X is the number of Dragons you control.|Commander 2017|Rare|Willian Murai|134|Whenever a creature with flying enters the battlefield under your control, it gains haste until end of turn.<br>Whenever a Dragon enters the battlefield under your control, it deals X damage to target creature or player, where X is the number of Dragons you control.|
433067|Dragonlord's Servant|{1}{R}|Creature - Goblin Shaman|1|3|Dragon spells you cast cost {1} less to cast.|Commander 2017|Uncommon|Steve Prescott|135|Dragon spells you cast cost {1} less to cast.|
433068|Dragonspeaker Shaman|{1}{R}{R}|Creature - Human Barbarian Shaman|2|2|Dragon spells you cast cost {2} less to cast.|Commander 2017|Uncommon|Kev Walker|136|Dragon spells you cast cost {2} less to cast.|
433044|Drana, Kalastria Bloodchief|{3}{B}{B}|Legendary Creature - Vampire Shaman|4|4|Flying<br>{X}{B}{B}: Target creature gets -0/-X until end of turn and Drana, Kalastria Bloodchief gets +X/+0 until end of turn.|Commander 2017|Rare|Mike Bierek|112|Flying<br>{X}{B}{B}: Target creature gets -0/-X until end of turn and Drana, Kalastria Bloodchief gets +X/+0 until end of turn.|
433141|Dreamstone Hedron|{6}|Artifact|||{T}: Add {C}{C}{C} to your mana pool.<br>{3}, {T}, Sacrifice Dreamstone Hedron: Draw three cards.|Commander 2017|Uncommon|Eric Deschamps|209|{T}: Add {C}{C}{C} to your mana pool.<br>{3}, {T}, Sacrifice Dreamstone Hedron: Draw three cards.|
