ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|ARTIST|COLLNUM|TEXT|PROPERTIES
438646|Balustrade Spy|{3}{B}|Creature - Vampire Rogue|2|3|Flying<br>When Balustrade Spy enters the battlefield, target player reveals cards from the top of their library until they reveal a land card, then puts those cards into their graveyard.|Iconic Masters|Common|Jaime Jones|80|Flying<br>When Balustrade Spy enters the battlefield, target player reveals cards from the top of their library until they reveal a land card, then puts those cards into their graveyard.|
438683|Battle-Rattle Shaman|{3}{R}|Creature - Goblin Shaman|2|2|At the beginning of combat on your turn, you may have target creature get +2/+0 until end of turn.|Iconic Masters|Common|Warren Mahy|117|At the beginning of combat on your turn, you may have target creature get +2/+0 until end of turn.|
438578|Benevolent Ancestor|{2}{W}|Creature - Spirit|0|4|Defender <i>(This creature can't attack.)</i><br>{T}: Prevent the next 1 damage that would be dealt to any target this turn.|Iconic Masters|Common|Nick Percival|12|Defender <i>(This creature can't attack.)</i><br>{T}: Prevent the next 1 damage that would be dealt to any target this turn.|
438609|Bewilder|{2}{U}|Instant|||Target creature gets -3/-0 until end of turn.<br>Draw a card.|Iconic Masters|Common|Ralph Horsley|43|Target creature gets -3/-0 until end of turn.<br>Draw a card.|
438759|Bladewing the Risen|{3}{B}{B}{R}{R}|Legendary Creature - Zombie Dragon|4|4|Flying<br>When Bladewing the Risen enters the battlefield, you may return target Dragon permanent card from your graveyard to the battlefield.<br>{B}{R}: Dragon creatures get +1/+1 until end of turn.|Iconic Masters|Uncommon|Seb McKinnon|193|Flying<br>When Bladewing the Risen enters the battlefield, you may return target Dragon permanent card from your graveyard to the battlefield.<br>{B}{R}: Dragon creatures get +1/+1 until end of turn.|
438647|Bladewing's Thrall|{2}{B}{B}|Creature - Zombie|3|3|Bladewing's Thrall has flying as long as you control a Dragon.<br>When a Dragon enters the battlefield, you may return Bladewing's Thrall from your graveyard to the battlefield.|Iconic Masters|Uncommon|Craig J Spearing|81|Bladewing's Thrall has flying as long as you control a Dragon.<br>When a Dragon enters the battlefield, you may return Bladewing's Thrall from your graveyard to the battlefield.|
438579|Blinding Mage|{1}{W}|Creature - Human Wizard|1|2|{W}, {T}: Tap target creature.|Iconic Masters|Common|Eric Deschamps|13|{W}, {T}: Tap target creature.|
438760|Blizzard Specter|{2}{U}{B}|Snow Creature - Specter|2|3|Flying<br>Whenever Blizzard Specter deals combat damage to a player, choose one-<br>• That player returns a permanent they control to its owner's hand.<br>• That player discards a card.|Iconic Masters|Uncommon|Hideaki Takamura|194|Flying<br>Whenever Blizzard Specter deals combat damage to a player, choose one-<br>• That player returns a permanent they control to its owner's hand.<br>• That player discards a card.|
438761|Blood Baron of Vizkopa|{3}{W}{B}|Creature - Vampire|4|4|Lifelink, protection from white and from black<br>As long as you have 30 or more life and an opponent has 10 or less life, Blood Baron of Vizkopa gets +6/+6 and has flying.|Iconic Masters|Rare|Anthony Palumbo|195|Lifelink, protection from white and from black<br>As long as you have 30 or more life and an opponent has 10 or less life, Blood Baron of Vizkopa gets +6/+6 and has flying.|
438648|Bloodghast|{B}{B}|Creature - Vampire Spirit|2|1|Bloodghast can't block.<br>Bloodghast has haste as long as an opponent has 10 or less life.<br>Landfall- Whenever a land enters the battlefield under your control, you may return Bloodghast from your graveyard to the battlefield.|Iconic Masters|Rare|Daarken|82|Bloodghast can't block.<br>Bloodghast has haste as long as an opponent has 10 or less life.<br>Landfall- Whenever a land enters the battlefield under your control, you may return Bloodghast from your graveyard to the battlefield.|
438684|Bogardan Hellkite|{6}{R}{R}|Creature - Dragon|5|5|Flash<br>Flying<br>When Bogardan Hellkite enters the battlefield, it deals 5 damage divided as you choose among any number of targets.|Iconic Masters|Rare|Scott M. Fischer|118|Flash<br>Flying<br>When Bogardan Hellkite enters the battlefield, it deals 5 damage divided as you choose among any number of targets.|
438649|Bogbrew Witch|{3}{B}|Creature - Human Wizard|1|3|{2}, {T}: Search your library for a card named Festering Newt or Bubbling Cauldron, put it onto the battlefield tapped, then shuffle your library.|Iconic Masters|Uncommon|Eric Deschamps|83|{2}, {T}: Search your library for a card named Festering Newt or Bubbling Cauldron, put it onto the battlefield tapped, then shuffle your library.|
438685|Borderland Marauder|{1}{R}|Creature - Human Warrior|1|2|Whenever Borderland Marauder attacks, it gets +2/+0 until end of turn.|Iconic Masters|Common|Scott M. Fischer|119|Whenever Borderland Marauder attacks, it gets +2/+0 until end of turn.|
438799|Boros Garrison||Land|||Boros Garrison enters the battlefield tapped.<br>When Boros Garrison enters the battlefield, return a land you control to its owner's hand.<br>{T}: Add {R}{W}.|Iconic Masters|Uncommon|John Avon|233|Boros Garrison enters the battlefield tapped.<br>When Boros Garrison enters the battlefield, return a land you control to its owner's hand.<br>{T}: Add {R}{W}.|
438779|Bubbling Cauldron|{2}|Artifact|||{1}, {T}, Sacrifice a creature: You gain 4 life.<br>{1}, {T}, Sacrifice a creature named Festering Newt: Each opponent loses 4 life. You gain life equal to the life lost this way.|Iconic Masters|Uncommon|Eric Deschamps|213|{1}, {T}, Sacrifice a creature: You gain 4 life.<br>{1}, {T}, Sacrifice a creature named Festering Newt: Each opponent loses 4 life. You gain life equal to the life lost this way.|
438580|Burrenton Forge-Tender|{W}|Creature - Kithkin Wizard|1|1|Protection from red<br>Sacrifice Burrenton Forge-Tender: Prevent all damage a red source of your choice would deal this turn.|Iconic Masters|Uncommon|Chuck Lukacs|14|Protection from red<br>Sacrifice Burrenton Forge-Tender: Prevent all damage a red source of your choice would deal this turn.|
438650|Butcher's Glee|{2}{B}|Instant|||Target creature gets +3/+0 and gains lifelink until end of turn. Regenerate it. <i>(Damage dealt by a creature with lifelink also causes its controller to gain that much life.)</i>|Iconic Masters|Common|Jesper Ejsing|84|Target creature gets +3/+0 and gains lifelink until end of turn. Regenerate it. <i>(Damage dealt by a creature with lifelink also causes its controller to gain that much life.)</i>|
438722|Carven Caryatid|{1}{G}{G}|Creature - Spirit|2|5|Defender <i>(This creature can't attack.)</i><br>When Carven Caryatid enters the battlefield, draw a card.|Iconic Masters|Uncommon|Jim Nelson|156|Defender <i>(This creature can't attack.)</i><br>When Carven Caryatid enters the battlefield, draw a card.|
438610|Cephalid Broker|{3}{U}|Creature - Cephalid|2|2|{T}: Target player draws two cards, then discards two cards.|Iconic Masters|Uncommon|Dave Dorman|44|{T}: Target player draws two cards, then discards two cards.|
438723|Channel|{G}{G}|Sorcery|||Until end of turn, any time you could activate a mana ability, you may pay 1 life. If you do, add {C}.|Iconic Masters|Mythic Rare|Rebecca Guay|157|Until end of turn, any time you could activate a mana ability, you may pay 1 life. If you do, add {C}.|
438686|Charmbreaker Devils|{5}{R}|Creature - Devil|4|4|At the beginning of your upkeep, return an instant or sorcery card at random from your graveyard to your hand.<br>Whenever you cast an instant or sorcery spell, Charmbreaker Devils gets +4/+0 until end of turn.|Iconic Masters|Rare|Dan Scott|120|At the beginning of your upkeep, return an instant or sorcery card at random from your graveyard to your hand.<br>Whenever you cast an instant or sorcery spell, Charmbreaker Devils gets +4/+0 until end of turn.|
438651|Child of Night|{1}{B}|Creature - Vampire|2|1|Lifelink|Iconic Masters|Common|Ash Wood|85|Lifelink|
438762|Chronicler of Heroes|{1}{G}{W}|Creature - Centaur Wizard|3|3|When Chronicler of Heroes enters the battlefield, draw a card if you control a creature with a +1/+1 counter on it.|Iconic Masters|Uncommon|John Stanko|196|When Chronicler of Heroes enters the battlefield, draw a card if you control a creature with a +1/+1 counter on it.|
438611|Claustrophobia|{1}{U}{U}|Enchantment - Aura|||Enchant creature<br>When Claustrophobia enters the battlefield, tap enchanted creature.<br>Enchanted creature doesn't untap during its controller's untap step.|Iconic Masters|Common|Ryan Pancoast|45|Enchant creature<br>When Claustrophobia enters the battlefield, tap enchanted creature.<br>Enchanted creature doesn't untap during its controller's untap step.|
438612|Condescend|{X}{U}|Instant|||Counter target spell unless its controller pays {X}. Scry 2. <i>(Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)</i>|Iconic Masters|Uncommon|Kieran Yanner|46|Counter target spell unless its controller pays {X}. Scry 2. <i>(Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)</i>|
438613|Consecrated Sphinx|{4}{U}{U}|Creature - Sphinx|4|6|Flying<br>Whenever an opponent draws a card, you may draw two cards.|Iconic Masters|Mythic Rare|Mark Zug|47|Flying<br>Whenever an opponent draws a card, you may draw two cards.|
438687|Coordinated Assault|{R}|Instant|||Up to two target creatures each get +1/+0 and gain first strike until end of turn.|Iconic Masters|Uncommon|John Severin Brassell|121|Up to two target creatures each get +1/+0 and gain first strike until end of turn.|
438763|Corpsejack Menace|{2}{B}{G}|Creature - Fungus|4|4|If one or more +1/+1 counters would be put on a creature you control, twice that many +1/+1 counters are put on it instead.|Iconic Masters|Uncommon|Chris Rahn|197|If one or more +1/+1 counters would be put on a creature you control, twice that many +1/+1 counters are put on it instead.|
438724|Crowned Ceratok|{3}{G}|Creature - Rhino|4|3|Trample<br>Each creature you control with a +1/+1 counter on it has trample.|Iconic Masters|Common|Steve Prescott|158|Trample<br>Each creature you control with a +1/+1 counter on it has trample.|
438688|Crucible of Fire|{3}{R}|Enchantment|||Dragon creatures you control get +3/+3.|Iconic Masters|Rare|Dominick Domingo|122|Dragon creatures you control get +3/+3.|
438614|Cryptic Command|{1}{U}{U}{U}|Instant|||Choose two-<br>• Counter target spell.<br>• Return target permanent to its owner's hand.<br>• Tap all creatures your opponents control.<br>• Draw a card.|Iconic Masters|Rare|Jason Rainville|48|Choose two-<br>• Counter target spell.<br>• Return target permanent to its owner's hand.<br>• Tap all creatures your opponents control.<br>• Draw a card.|
438725|Curse of Predation|{2}{G}|Enchantment - Aura Curse|||Enchant player<br>Whenever a creature attacks enchanted player, put a +1/+1 counter on it.|Iconic Masters|Rare|Jack Wang|159|Enchant player<br>Whenever a creature attacks enchanted player, put a +1/+1 counter on it.|
438780|Darksteel Axe|{1}|Artifact - Equipment|||Indestructible <i>(Effects that say "destroy" don't destroy this artifact.)</i><br>Equipped creature gets +2/+0.<br>Equip {2}|Iconic Masters|Common|Daniel Ljunggren|214|Indestructible <i>(Effects that say "destroy" don't destroy this artifact.)</i><br>Equipped creature gets +2/+0.<br>Equip {2}|
438615|Day of the Dragons|{4}{U}{U}{U}|Enchantment|||When Day of the Dragons enters the battlefield, exile all creatures you control. Then create that many 5/5 red Dragon creature tokens with flying.<br>When Day of the Dragons leaves the battlefield, sacrifice all Dragons you control. Then return the exiled cards to the battlefield under your control.|Iconic Masters|Rare|Matthew D. Wilson|49|When Day of the Dragons enters the battlefield, exile all creatures you control. Then create that many 5/5 red Dragon creature tokens with flying.<br>When Day of the Dragons leaves the battlefield, sacrifice all Dragons you control. Then return the exiled cards to the battlefield under your control.|
438652|Dead Reveler|{2}{B}|Creature - Zombie|2|3|Unleash <i>(You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.)</i>|Iconic Masters|Common|David Palumbo|86|Unleash <i>(You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.)</i>|
438616|Diminish|{U}|Instant|||Target creature has base power and toughness 1/1 until end of turn.|Iconic Masters|Common|Eric Deschamps|50|Target creature has base power and toughness 1/1 until end of turn.|
438800|Dimir Aqueduct||Land|||Dimir Aqueduct enters the battlefield tapped.<br>When Dimir Aqueduct enters the battlefield, return a land you control to its owner's hand.<br>{T}: Add {U}{B}.|Iconic Masters|Uncommon|John Avon|234|Dimir Aqueduct enters the battlefield tapped.<br>When Dimir Aqueduct enters the battlefield, return a land you control to its owner's hand.<br>{T}: Add {U}{B}.|
438581|Disenchant|{1}{W}|Instant|||Destroy target artifact or enchantment.|Iconic Masters|Common|Donato Giancola|15|Destroy target artifact or enchantment.|
438617|Dissolve|{1}{U}{U}|Instant|||Counter target spell. Scry 1. <i>(Look at the top card of your library. You may put that card on the bottom of your library.)</i>|Iconic Masters|Common|Wesley Burt|51|Counter target spell. Scry 1. <i>(Look at the top card of your library. You may put that card on the bottom of your library.)</i>|
438618|Distortion Strike|{U}|Sorcery|||Target creature gets +1/+0 until end of turn and can't be blocked this turn.<br>Rebound <i>(If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)</i>|Iconic Masters|Uncommon|Goran Josic|52|Target creature gets +1/+0 until end of turn and can't be blocked this turn.<br>Rebound <i>(If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)</i>|
438653|Doom Blade|{1}{B}|Instant|||Destroy target nonblack creature.|Iconic Masters|Uncommon|Chippy|87|Destroy target nonblack creature.|
438582|Doomed Traveler|{W}|Creature - Human Soldier|1|1|When Doomed Traveler dies, create a 1/1 white Spirit creature token with flying.|Iconic Masters|Common|Lars Grant-West|16|When Doomed Traveler dies, create a 1/1 white Spirit creature token with flying.|
438619|Doorkeeper|{1}{U}|Creature - Homunculus|0|4|Defender<br>{2}{U}, {T}: Target player puts the top X cards of their library into their graveyard, where X is the number of creatures with defender you control.|Iconic Masters|Common|Kev Walker|53|Defender<br>{2}{U}, {T}: Target player puts the top X cards of their library into their graveyard, where X is the number of creatures with defender you control.|
438689|Draconic Roar|{1}{R}|Instant|||As an additional cost to cast this spell, you may reveal a Dragon card from your hand.<br>Draconic Roar deals 3 damage to target creature. If you revealed a Dragon card or controlled a Dragon as you cast this spell, Draconic Roar deals 3 damage to that creature's controller.|Iconic Masters|Common|Kev Walker|123|As an additional cost to cast this spell, you may reveal a Dragon card from your hand.<br>Draconic Roar deals 3 damage to target creature. If you revealed a Dragon card or controlled a Dragon as you cast this spell, Draconic Roar deals 3 damage to that creature's controller.|
438583|Dragon Bell Monk|{2}{W}|Creature - Human Monk|2|2|Vigilance<br>Prowess <i>(Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)</i>|Iconic Masters|Common|Lius Lasahido|17|Vigilance<br>Prowess <i>(Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)</i>|
438690|Dragon Egg|{2}{R}|Creature - Dragon Egg|0|2|Defender <i>(This creature can't attack.)</i><br>When Dragon Egg dies, create a 2/2 red Dragon creature token with flying and "{R}: This creature gets +1/+0 until end of turn."|Iconic Masters|Common|Jack Wang|124|Defender <i>(This creature can't attack.)</i><br>When Dragon Egg dies, create a 2/2 red Dragon creature token with flying and "{R}: This creature gets +1/+0 until end of turn."|
438691|Dragon Tempest|{1}{R}|Enchantment|||Whenever a creature with flying enters the battlefield under your control, it gains haste until end of turn.<br>Whenever a Dragon enters the battlefield under your control, it deals X damage to any target, where X is the number of Dragons you control.|Iconic Masters|Uncommon|Willian Murai|125|Whenever a creature with flying enters the battlefield under your control, it gains haste until end of turn.<br>Whenever a Dragon enters the battlefield under your control, it deals X damage to any target, where X is the number of Dragons you control.|
438781|Dragonloft Idol|{4}|Artifact Creature - Gargoyle|3|3|As long as you control a Dragon, Dragonloft Idol gets +1/+1 and has flying and trample.|Iconic Masters|Uncommon|Jung Park|215|As long as you control a Dragon, Dragonloft Idol gets +1/+1 and has flying and trample.|
438692|Dragonlord's Servant|{1}{R}|Creature - Goblin Shaman|1|3|Dragon spells you cast cost {1} less to cast.|Iconic Masters|Common|Steve Prescott|126|Dragon spells you cast cost {1} less to cast.|
438654|Duress|{B}|Sorcery|||Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card.|Iconic Masters|Common|Steven Belledin|88|Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card.|
438726|Durkwood Baloth|{4}{G}{G}|Creature - Beast|5|5|Suspend 5—{G} <i>(Rather than cast this card from your hand, you may pay {G} and exile it with five time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)</i>|Iconic Masters|Common|Dan Frazier|160|Suspend 5—{G} <i>(Rather than cast this card from your hand, you may pay {G} and exile it with five time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)</i>|
438727|Duskdale Wurm|{5}{G}{G}|Creature - Wurm|7|7|Trample <i>(This creature can deal excess combat damage to the player or planeswalker it's attacking.)</i>|Iconic Masters|Common|Dan Dos Santos|161|Trample <i>(This creature can deal excess combat damage to the player or planeswalker it's attacking.)</i>|
438693|Earth Elemental|{3}{R}{R}|Creature - Elemental|4|5||Iconic Masters|Common|Anthony S. Waters|127||
438764|Electrolyze|{1}{U}{R}|Instant|||Electrolyze deals 2 damage divided as you choose among one or two targets.<br>Draw a card.|Iconic Masters|Uncommon|Zoltan Boros & Gabor Szikszai|198|Electrolyze deals 2 damage divided as you choose among one or two targets.<br>Draw a card.|
438584|Elesh Norn, Grand Cenobite|{5}{W}{W}|Legendary Creature - Praetor|4|7|Vigilance<br>Other creatures you control get +2/+2.<br>Creatures your opponents control get -2/-2.|Iconic Masters|Mythic Rare|Igor Kieryluk|18|Vigilance<br>Other creatures you control get +2/+2.<br>Creatures your opponents control get -2/-2.|
438620|Elusive Spellfist|{1}{U}|Creature - Human Monk|1|3|Whenever you cast a noncreature spell, Elusive Spellfist gets +1/+0 until end of turn and can't be blocked this turn.|Iconic Masters|Common|Viktor Titov|54|Whenever you cast a noncreature spell, Elusive Spellfist gets +1/+0 until end of turn and can't be blocked this turn.|
438585|Emerge Unscathed|{W}|Instant|||Target creature you control gains protection from the color of your choice until end of turn.<br>Rebound <i>(If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)</i>|Iconic Masters|Common|Steve Argyle|19|Target creature you control gains protection from the color of your choice until end of turn.<br>Rebound <i>(If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)</i>|
438586|Emeria Angel|{2}{W}{W}|Creature - Angel|3|3|Flying<br>Landfall- Whenever a land enters the battlefield under your control, you may create a 1/1 white Bird creature token with flying.|Iconic Masters|Rare|Jim Murray|20|Flying<br>Landfall- Whenever a land enters the battlefield under your control, you may create a 1/1 white Bird creature token with flying.|
438728|Enlarge|{3}{G}{G}|Sorcery|||Target creature gets +7/+7 and gains trample until end of turn. It must be blocked this turn if able. <i>(A creature with trample can deal excess combat damage to the player or planeswalker it's attacking.)</i>|Iconic Masters|Uncommon|Michael Komarck|162|Target creature gets +7/+7 and gains trample until end of turn. It must be blocked this turn if able. <i>(A creature with trample can deal excess combat damage to the player or planeswalker it's attacking.)</i>|
438655|Eternal Thirst|{1}{B}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has lifelink and "Whenever a creature an opponent controls dies, put a +1/+1 counter on this creature." <i>(Damage dealt by a creature with lifelink also causes its controller to gain that much life.)</i>|Iconic Masters|Common|Clint Cearley|89|Enchant creature<br>Enchanted creature has lifelink and "Whenever a creature an opponent controls dies, put a +1/+1 counter on this creature." <i>(Damage dealt by a creature with lifelink also causes its controller to gain that much life.)</i>|
438801|Evolving Wilds||Land|||{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.|Iconic Masters|Common|Andreas Rocha|235|{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.|
438656|Festering Newt|{B}|Creature - Salamander|1|1|When Festering Newt dies, target creature an opponent controls gets -1/-1 until end of turn. That creature gets -4/-4 instead if you control a creature named Bogbrew Witch.|Iconic Masters|Common|Eric Deschamps|90|When Festering Newt dies, target creature an opponent controls gets -1/-1 until end of turn. That creature gets -4/-4 instead if you control a creature named Bogbrew Witch.|
438694|Fireball|{X}{R}|Sorcery|||This spell costs {1} more to cast for each target beyond the first.<br>Fireball deals X damage divided evenly, rounded down, among any number of targets.|Iconic Masters|Uncommon|Dave Dorman|128|This spell costs {1} more to cast for each target beyond the first.<br>Fireball deals X damage divided evenly, rounded down, among any number of targets.|
438765|Firemane Angel|{3}{R}{W}{W}|Creature - Angel|4|3|Flying, first strike<br>At the beginning of your upkeep, if Firemane Angel is in your graveyard or on the battlefield, you may gain 1 life.<br>{6}{R}{R}{W}{W}: Return Firemane Angel from your graveyard to the battlefield. Activate this ability only during your upkeep.|Iconic Masters|Rare|Matt Cavotta|199|Flying, first strike<br>At the beginning of your upkeep, if Firemane Angel is in your graveyard or on the battlefield, you may gain 1 life.<br>{6}{R}{R}{W}{W}: Return Firemane Angel from your graveyard to the battlefield. Activate this ability only during your upkeep.|
438621|Flusterstorm|{U}|Instant|||Counter target instant or sorcery spell unless its controller pays {1}.<br>Storm <i>(When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)</i>|Iconic Masters|Rare|Erica Yang|55|Counter target instant or sorcery spell unless its controller pays {1}.<br>Storm <i>(When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)</i>|
