ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|ARTIST|COLLNUM|TEXT|PROPERTIES
270848|Oblivion Ring|{2}{W}|Enchantment|||When Oblivion Ring enters the battlefield, exile another target nonland permanent.<br>When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.|Duel Decks: Venser vs. Koth|Uncommon|||When Oblivion Ring enters the battlefield, exile another target nonland permanent.<br>When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.|
270825|Armillary Sphere|{2}|Artifact|||{2}, {T}, Sacrifice Armillary Sphere: Search your library for up to two basic land cards, reveal them, and put them into your hand. Then shuffle your library.|Duel Decks: Venser vs. Koth|Common|||{2}, {T}, Sacrifice Armillary Sphere: Search your library for up to two basic land cards, reveal them, and put them into your hand. Then shuffle your library.|
270840|Seismic Strike|{2}{R}|Instant|||Seismic Strike deals damage to target creature equal to the number of Mountains you control.|Duel Decks: Venser vs. Koth|Common|||Seismic Strike deals damage to target creature equal to the number of Mountains you control.|
270839|Galepowder Mage|{3}{W}|Creature - Kithkin Wizard|3|3|Flying<br>Whenever Galepowder Mage attacks, exile another target creature. Return that card to the battlefield under its owner's control at the beginning of the next end step.|Duel Decks: Venser vs. Koth|Rare|||Flying<br>Whenever Galepowder Mage attacks, exile another target creature. Return that card to the battlefield under its owner's control at the beginning of the next end step.|
270851|Slith Strider|{1}{U}{U}|Creature - Slith|1|1|Whenever Slith Strider becomes blocked, draw a card.<br>Whenever Slith Strider deals combat damage to a player, put a +1/+1 counter on it.|Duel Decks: Venser vs. Koth|Uncommon|||Whenever Slith Strider becomes blocked, draw a card.<br>Whenever Slith Strider deals combat damage to a player, put a +1/+1 counter on it.|
270846|Vulshok Berserker|{3}{R}|Creature - Human Berserker|3|2|Haste <i>(This creature can attack and {T} as soon as it comes under your control.)</i>|Duel Decks: Venser vs. Koth|Common|||Haste <i>(This creature can attack and {T} as soon as it comes under your control.)</i>|
270852|Vulshok Battlegear|{3}|Artifact - Equipment|||Equipped creature gets +3/+3.<br>Equip {3} <i>({3}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|Duel Decks: Venser vs. Koth|Uncommon|||Equipped creature gets +3/+3.<br>Equip {3} <i>({3}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|
266061|Anger|{3}{R}|Creature - Incarnation|2|2|Haste<br>As long as Anger is in your graveyard and you control a Mountain, creatures you control have haste.|Duel Decks: Venser vs. Koth|Uncommon|||Haste<br>As long as Anger is in your graveyard and you control a Mountain, creatures you control have haste.|
266017|Path to Exile|{W}|Instant|||Exile target creature. Its controller may search his or her library for a basic land card, put that card onto the battlefield tapped, then shuffle his or her library.|Duel Decks: Venser vs. Koth|Uncommon|||Exile target creature. Its controller may search his or her library for a basic land card, put that card onto the battlefield tapped, then shuffle his or her library.|
270807|Wayfarer's Bauble|{1}|Artifact|||{2}, {T}, Sacrifice Wayfarer's Bauble: Search your library for a basic land card and put that card onto the battlefield tapped. Then shuffle your library.|Duel Decks: Venser vs. Koth|Common|||{2}, {T}, Sacrifice Wayfarer's Bauble: Search your library for a basic land card and put that card onto the battlefield tapped. Then shuffle your library.|
270850|Lithophage|{3}{R}{R}|Creature - Insect|7|7|At the beginning of your upkeep, sacrifice Lithophage unless you sacrifice a Mountain.|Duel Decks: Venser vs. Koth|Rare|||At the beginning of your upkeep, sacrifice Lithophage unless you sacrifice a Mountain.|
270844|Safe Passage|{2}{W}|Instant|||Prevent all damage that would be dealt to you and creatures you control this turn.|Duel Decks: Venser vs. Koth|Common|||Prevent all damage that would be dealt to you and creatures you control this turn.|
279855|Fiery Hellhound|{1}{R}{R}|Creature - Elemental Hound|2|2|{R}: Fiery Hellhound gets +1/+0 until end of turn.|Duel Decks: Venser vs. Koth|Common|||{R}: Fiery Hellhound gets +1/+0 until end of turn.|
270841|Augury Owl|{1}{U}|Creature - Bird|1|1|Flying<br>When Augury Owl enters the battlefield, scry 3. <i>(To scry 3, look at the top three cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)</i>|Duel Decks: Venser vs. Koth|Common|||Flying<br>When Augury Owl enters the battlefield, scry 3. <i>(To scry 3, look at the top three cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)</i>|
265979|Preordain|{U}|Sorcery|||Scry 2, then draw a card. <i>(To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)</i>|Duel Decks: Venser vs. Koth|Common|||Scry 2, then draw a card. <i>(To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)</i>|
270845|Scroll Thief|{2}{U}|Creature - Merfolk Rogue|1|3|Whenever Scroll Thief deals combat damage to a player, draw a card.|Duel Decks: Venser vs. Koth|Common|||Whenever Scroll Thief deals combat damage to a player, draw a card.|
270843|Earth Servant|{5}{R}|Creature - Elemental|4|4|Earth Servant gets +0/+1 for each Mountain you control.|Duel Decks: Venser vs. Koth|Uncommon|||Earth Servant gets +0/+1 for each Mountain you control.|
284486|Sphinx of Uthuun|{5}{U}{U}|Creature - Sphinx|5|6|Flying<br>When Sphinx of Uthuun enters the battlefield, reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.|Duel Decks: Venser vs. Koth|Rare|||Flying<br>When Sphinx of Uthuun enters the battlefield, reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.|
282601|Jedit's Dragoons|{5}{W}|Creature - Cat Soldier|2|5|Vigilance<br>When Jedit's Dragoons enters the battlefield, you gain 4 life.|Duel Decks: Venser vs. Koth|Common|||Vigilance<br>When Jedit's Dragoons enters the battlefield, you gain 4 life.|
282591|Journeyer's Kite|{2}|Artifact|||{3}, {T}: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.|Duel Decks: Venser vs. Koth|Rare|||{3}, {T}: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.|
270861|Sawtooth Loon|{2}{W}{U}|Creature - Bird|2|2|Flying<br>When Sawtooth Loon enters the battlefield, return a white or blue creature you control to its owner's hand.<br>When Sawtooth Loon enters the battlefield, draw two cards, then put two cards from your hand on the bottom of your library.|Duel Decks: Venser vs. Koth|Uncommon|||Flying<br>When Sawtooth Loon enters the battlefield, return a white or blue creature you control to its owner's hand.<br>When Sawtooth Loon enters the battlefield, draw two cards, then put two cards from your hand on the bottom of your library.|
282602|Minamo Sightbender|{1}{U}|Creature - Human Wizard|1|2|{X}, {T}: Target creature with power X or less is unblockable this turn.|Duel Decks: Venser vs. Koth|Uncommon|||{X}, {T}: Target creature with power X or less is unblockable this turn.|
284485|Sky Spirit|{1}{W}{U}|Creature - Spirit|2|2|Flying, first strike|Duel Decks: Venser vs. Koth|Uncommon|||Flying, first strike|
270829|Wall of Denial|{1}{W}{U}|Creature - Wall|0|8|Defender, flying<br>Shroud <i>(This creature can't be the target of spells or abilities.)</i>|Duel Decks: Venser vs. Koth|Uncommon|||Defender, flying<br>Shroud <i>(This creature can't be the target of spells or abilities.)</i>|
270875|Kor Cartographer|{3}{W}|Creature - Kor Scout|2|2|When Kor Cartographer enters the battlefield, you may search your library for a Plains card, put it onto the battlefield tapped, then shuffle your library.|Duel Decks: Venser vs. Koth|Common|||When Kor Cartographer enters the battlefield, you may search your library for a Plains card, put it onto the battlefield tapped, then shuffle your library.|
270836|Cryptic Annelid|{3}{U}|Creature - Worm Beast|1|4|When Cryptic Annelid enters the battlefield, scry 1, then scry 2, then scry 3. <i>(To scry X, look at the top X cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)</i>|Duel Decks: Venser vs. Koth|Uncommon|||When Cryptic Annelid enters the battlefield, scry 1, then scry 2, then scry 3. <i>(To scry X, look at the top X cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)</i>|
282599|Cache Raiders|{3}{U}{U}|Creature - Merfolk Rogue|4|4|At the beginning of your upkeep, return a permanent you control to its owner's hand.|Duel Decks: Venser vs. Koth|Uncommon|||At the beginning of your upkeep, return a permanent you control to its owner's hand.|
270835|Windreaver|{3}{W}{U}|Creature - Elemental|1|3|Flying<br>{W}: Windreaver gains vigilance until end of turn.<br>{W}: Windreaver gets +0/+1 until end of turn.<br>{U}: Switch Windreaver's power and toughness until end of turn.<br>{U}: Return Windreaver to its owner's hand.|Duel Decks: Venser vs. Koth|Rare|||Flying<br>{W}: Windreaver gains vigilance until end of turn.<br>{W}: Windreaver gets +0/+1 until end of turn.<br>{U}: Switch Windreaver's power and toughness until end of turn.<br>{U}: Return Windreaver to its owner's hand.|
270813|Sigil of Sleep|{U}|Enchantment - Aura|||Enchant creature<br>Whenever enchanted creature deals damage to a player, return target creature that player controls to its owner's hand.|Duel Decks: Venser vs. Koth|Common|||Enchant creature<br>Whenever enchanted creature deals damage to a player, return target creature that player controls to its owner's hand.|
284487|Angelic Shield|{W}{U}|Enchantment|||Creatures you control get +0/+1.<br>Sacrifice Angelic Shield: Return target creature to its owner's hand.|Duel Decks: Venser vs. Koth|Uncommon|||Creatures you control get +0/+1.<br>Sacrifice Angelic Shield: Return target creature to its owner's hand.|
270834|Overrule|{X}{W}{U}|Instant|||Counter target spell unless its controller pays {X}. You gain X life.|Duel Decks: Venser vs. Koth|Common|||Counter target spell unless its controller pays {X}. You gain X life.|
270826|Azorius Chancery||Land|||Azorius Chancery enters the battlefield tapped.<br>When Azorius Chancery enters the battlefield, return a land you control to its owner's hand.<br>{T}: Add {W}{U} to your mana pool.|Duel Decks: Venser vs. Koth|Common|||Azorius Chancery enters the battlefield tapped.<br>When Azorius Chancery enters the battlefield, return a land you control to its owner's hand.<br>{T}: Add {W}{U} to your mana pool.|
270837|New Benalia||Land|||New Benalia enters the battlefield tapped.<br>When New Benalia enters the battlefield, scry 1. <i>(To scry 1, look at the top card of your library, then you may put that card on the bottom of your library.)</i><br>{T}: Add {W} to your mana pool.|Duel Decks: Venser vs. Koth|Uncommon|||New Benalia enters the battlefield tapped.<br>When New Benalia enters the battlefield, scry 1. <i>(To scry 1, look at the top card of your library, then you may put that card on the bottom of your library.)</i><br>{T}: Add {W} to your mana pool.|
270876|Sejiri Refuge||Land|||Sejiri Refuge enters the battlefield tapped.<br>When Sejiri Refuge enters the battlefield, you gain 1 life.<br>{T}: Add {W} or {U} to your mana pool.|Duel Decks: Venser vs. Koth|Uncommon|||Sejiri Refuge enters the battlefield tapped.<br>When Sejiri Refuge enters the battlefield, you gain 1 life.<br>{T}: Add {W} or {U} to your mana pool.|
270877|Soaring Seacliff||Land|||Soaring Seacliff enters the battlefield tapped.<br>When Soaring Seacliff enters the battlefield, target creature gains flying until end of turn.<br>{T}: Add {U} to your mana pool.|Duel Decks: Venser vs. Koth|Common|||Soaring Seacliff enters the battlefield tapped.<br>When Soaring Seacliff enters the battlefield, target creature gains flying until end of turn.<br>{T}: Add {U} to your mana pool.|
266210|Plated Geopede|{1}{R}|Creature - Insect|1|1|First strike<br>Landfall- Whenever a land enters the battlefield under your control, Plated Geopede gets +2/+2 until end of turn.|Duel Decks: Venser vs. Koth|Common|||First strike<br>Landfall- Whenever a land enters the battlefield under your control, Plated Geopede gets +2/+2 until end of turn.|
279859|Pygmy Pyrosaur|{1}{R}|Creature - Lizard|1|1|Pygmy Pyrosaur can't block.<br><br>{R}: Pygmy Pyrosaur gets +1/+0 until end of turn.|Duel Decks: Venser vs. Koth|Common|||Pygmy Pyrosaur can't block.<br><br>{R}: Pygmy Pyrosaur gets +1/+0 until end of turn.|
270872|Pilgrim's Eye|{3}|Artifact Creature - Thopter|1|1|Flying<br>When Pilgrim's Eye enters the battlefield, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle your library.|Duel Decks: Venser vs. Koth|Common|||Flying<br>When Pilgrim's Eye enters the battlefield, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle your library.|
270871|Cosi's Ravager|{3}{R}|Creature - Elemental|2|2|Landfall- Whenever a land enters the battlefield under your control, you may have Cosi's Ravager deal 1 damage to target player.|Duel Decks: Venser vs. Koth|Common|||Landfall- Whenever a land enters the battlefield under your control, you may have Cosi's Ravager deal 1 damage to target player.|
270812|Bloodfire Kavu|{2}{R}{R}|Creature - Kavu|2|2|{R}, Sacrifice Bloodfire Kavu: Bloodfire Kavu deals 2 damage to each creature.|Duel Decks: Venser vs. Koth|Uncommon|||{R}, Sacrifice Bloodfire Kavu: Bloodfire Kavu deals 2 damage to each creature.|
270874|Geyser Glider|{3}{R}{R}|Creature - Elemental Beast|4|4|Landfall- Whenever a land enters the battlefield under your control, Geyser Glider gains flying until end of turn.|Duel Decks: Venser vs. Koth|Uncommon|||Landfall- Whenever a land enters the battlefield under your control, Geyser Glider gains flying until end of turn.|
270828|Chartooth Cougar|{5}{R}|Creature - Cat Beast|4|4|{R}: Chartooth Cougar gets +1/+0 until end of turn.<br>Mountaincycling {2} <i>({2}, Discard this card: Search your library for a Mountain card, reveal it, and put it into your hand. Then shuffle your library.)</i>|Duel Decks: Venser vs. Koth|Common|||{R}: Chartooth Cougar gets +1/+0 until end of turn.<br>Mountaincycling {2} <i>({2}, Discard this card: Search your library for a Mountain card, reveal it, and put it into your hand. Then shuffle your library.)</i>|
270873|Searing Blaze|{R}{R}|Instant|||Searing Blaze deals 1 damage to target player and 1 damage to target creature that player controls.<br>Landfall- If you had a land enter the battlefield under your control this turn, Searing Blaze deals 3 damage to that player and 3 damage to that creature instead.|Duel Decks: Venser vs. Koth|Common|||Searing Blaze deals 1 damage to target player and 1 damage to target creature that player controls.<br>Landfall- If you had a land enter the battlefield under your control this turn, Searing Blaze deals 3 damage to that player and 3 damage to that creature instead.|
270854|Downhill Charge|{2}{R}|Instant|||You may sacrifice a Mountain rather than pay Downhill Charge's mana cost.<br><br>Target creature gets +X/+0 until end of turn, where X is the number of Mountains you control.|Duel Decks: Venser vs. Koth|Common|||You may sacrifice a Mountain rather than pay Downhill Charge's mana cost.<br><br>Target creature gets +X/+0 until end of turn, where X is the number of Mountains you control.|
270878|Spire Barrage|{4}{R}|Sorcery|||Spire Barrage deals damage to target creature or player equal to the number of Mountains you control.|Duel Decks: Venser vs. Koth|Common|||Spire Barrage deals damage to target creature or player equal to the number of Mountains you control.|
